RB_ID,KO_Name,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
420380,Erhard,,,,,,CDU/CSU,Bad Schwalbach
420381,Ehmke,,,Dr.,,,SPD,
420383,Dregger,,,Dr.,,,CDU/CSU,
420397,Wolfram,,,,,,SPD,Recklinghausen
420401,Schwarz,,,,,,CDU/CSU,
420472,Miltner,,,Dr.,,,CDU/CSU,
420606,Daweke,,,,,,CDU/CSU,
420609,Pfeifer,,,,,,CDU/CSU,
420611,Broll,,,,,,CDU/CSU,
420615,Jäger,,,,,,CDU/CSU,Wangen
420619,Franke,,,,,,CDU/CSU,
420624,Wehner,,,,,,SPD,
420626,Wolfram,,,,,,SPD,Recklinghausen
420672,Conradi,,,,,,SPD,
420678,Wolfram,,,,,,SPD,Recklinghausen
420680,Kunz,,,,,,CDU/CSU,Berlin
420694,Möller,,,Dr.,,,CDU/CSU,
420710,Möller,,,Dr.,,,CDU/CSU,
420790,Czaja,,,Dr.,,,CDU/CSU,
420901,Conradi,,,,,,SPD,
420918,Wehner,,,,,,SPD,
420933,Wehner,,,,,,SPD,
420940,Hasinger,,,,,,CDU/CSU,
420942,Kroll-Schlüter,,,,,,CDU/CSU,
420946,Immer,,,,,,SPD,Altenkirchen
420951,Kroll-Schlüter,,,,,,CDU/CSU,
420965,Kroll-Schlüter,,,,,,CDU/CSU,
420967,Kroll-Schlüter,,,,,,CDU/CSU,
420977,Kroll-Schlüter,,,,,,CDU/CSU,
420983,Kroll-Schlüter,,,,,,CDU/CSU,
421034,Berger,,,,,,CDU/CSU,Berg
421044,Marx,,,Dr.,,,CDU/CSU,
421188,Czaja,,,Dr.,,,CDU/CSU,
421200,Hasinger,,,,,,CDU/CSU,
421226,Kohl,,,Dr.,,,CDU/CSU,
421235,Wolfram,,,,,,SPD,Recklinghausen
421236,Schwarz,,,,,,CDU/CSU,
421254,Wolfram,,,,,,SPD,Recklinghausen
421256,Waffenschmidt,,,Dr.,,,CDU/CSU,
421269,Waffenschmidt,,,Dr.,,,CDU/CSU,
421274,Wolfram,,,,,,SPD,Recklinghausen
421277,Waffenschmidt,,,Dr.,,,CDU/CSU,
421279,Waffenschmidt,,,Dr.,,,CDU/CSU,
421279,Bundesminister  Apel,,,Dr.,,,,
421289,Wolfram,,,,,,SPD,Recklinghausen
421295,Wolfram,,,,,,SPD,Recklinghausen
421301,Kühbacher,,,,,,SPD,
421357,Simonis,,,,,,SPD,
421399,Simonis,,,,,,SPD,
421409,Heiterkeit,,,,,,,
421409,Simonis,,,,,,SPD,
421419,Stutzer,,,,,,CDU/CSU,
421491,Waffenschmidt,,,Dr.,,,CDU/CSU,
421495,Conradi,,,,,,SPD,
421507,Schäfer,,,Dr.,,,SPD,Tübingen
421517,Wolfram,,,,,,SPD,Recklinghausen
421527,Waffenschmidt,,,Dr.,,,CDU/CSU,
421532,Möller,,,Dr.,,,CDU/CSU,
421537,Möller,,,Dr.,,,CDU/CSU,
421547,Hürland,,,,,,CDU/CSU,
421550,Immer,,,,,,SPD,Altenkirchen
421556,Waffenschmidt,,,Dr.,,,CDU/CSU,
421558,Waffenschmidt,,,Dr.,,,CDU/CSU,
421564,Waffenschmidt,,,Dr.,,,CDU/CSU,
421568,Immer,,,,,,SPD,Altenkirchen
421585,Wörner,,,Dr.,,,CDU/CSU,
421586,Wörner,,,Dr.,,,CDU/CSU,
421608,Dürr,,,,,,SPD,
421615,Wolfram,,,,,,SPD,Recklinghausen
421621,Böhm,,,,,,CDU/CSU,Melsungen
421635,Marx,,,Dr.,,,CDU/CSU,
421636,Böhm,,,,,,CDU/CSU,Melsungen
421637,Jäger,,,,,,CDU/CSU,Wangen
421642,Gallus,,,,,,FDP,
421644,Hammans,,,Dr.,,,CDU/CSU,Hamm
421648,Röhner,,,,,,CDU/CSU,
421650,Röhner,,,,,,CDU/CSU,
421699,Möller,,,Dr.,,,CDU/CSU,
421820,Steger,,,Dr.,,,SPD,
421825,Steger,,,Dr.,,,SPD,
421855,Erhard,,,,,,CDU/CSU,Bad Schwalbach
421863,Katzer,,,,,,CDU/CSU,
421867,Hasinger,,,,,,CDU/CSU,
421869,Franke,,,,,,CDU/CSU,
421871,Ritz,,,Dr.,,,CDU/CSU,
421873,Egert,,,,,,SPD,
421879,Franke,,,,,,CDU/CSU,
421887,Katzer,,,,,,CDU/CSU,
421909,Stutzer,,,,,,CDU/CSU,
421915,Burger,,,,,,CDU/CSU,
421965,Straßmeir,,,,,,CDU/CSU,
422064,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
422095,Hupka,,,Dr.,,,CDU/CSU,
422115,Lagershausen,,,,,,CDU/CSU,
422156,Langguth,,,Dr.,,,CDU/CSU,
422234,Wehner,,,,,,SPD,
422240,Wehner,,,,,,SPD,
422246,Wehner,,,,,,SPD,
422250,Jäger,,,,,,CDU/CSU,Wangen
422283,Wehner,,,,,,SPD,
422504,Berger,,,,,,CDU/CSU,Berg
422506,Biehle,,,,,,CDU/CSU,
422508,Biehle,,,,,,CDU/CSU,
422516,Schäfer,,,Dr.,,,SPD,Tübingen
422518,Möller,,,Dr.,,,CDU/CSU,
422520,Schäfer,,,Dr.,,,SPD,Tübingen
422522,Wehner,,,,,,SPD,
422543,Ritz,,,Dr.,,,CDU/CSU,
422552,Kunz,,,Dr.,,,CDU/CSU,Weiden
422574,Müller,,,Dr.,,,CDU/CSU,
422578,Wehner,,,,,,SPD,
422629,Schäuble,,,Dr.,,,CDU/CSU,
422633,Schäuble,,,Dr.,,,CDU/CSU,
422710,Czaja,,,Dr.,,,CDU/CSU,
422726,Czaja,,,Dr.,,,CDU/CSU,
422745,Niegel,,,,,,CDU/CSU,
422750,Wehner,,,,,,SPD,
422751,Wehner,,,,,,SPD,
422797,Straßmeir,,,,,,CDU/CSU,
422814,Lenzer,,,,,,CDU/CSU,
422815,Stahl,,,,,,SPD,Kempen
422817,Stahl,,,,,,SPD,Kempen
423011,Hürland,,,,,,CDU/CSU,
423071,Strauß,,,,,,CDU/CSU,
423076,Haase,,,,,,CDU/CSU,Kassel
423077,Wörner,,,Dr.,,,CDU/CSU,
423081,Reddemann,,,,,,CDU/CSU,
423242,Corterier,,,Dr.,,,SPD,
423345,Kohl,,,Dr.,,,CDU/CSU,
423348,Corterier,,,Dr.,,,SPD,
423351,Wolfram,,,,,,SPD,Recklinghausen
423365,Wolfram,,,,,,SPD,Recklinghausen
423365,Sehr richtig! bei der CDU/CSU,,,,,,CDU/CSU,
423369,Horn,,,,,,SPD,
423371,Strauß,,,,,,CDU/CSU,
423373,Horn,,,,,,SPD,
423375,Kohl,,,Dr.,,,CDU/CSU,
423388,Ehmke,,,Dr.,,,SPD,
423394,Wehner,,,,,,SPD,
423397,Kohl,,,Dr.,,,CDU/CSU,
423405,Stahl,,,,,,SPD,Kempen
423409,Kolb,,,,,,CDU/CSU,
423412,Stahl,,,,,,SPD,Kempen
423414,Probst,,,Dr.,,,CDU/CSU,
423415,Stahl,,,,,,SPD,Kempen
423431,Steger,,,Dr.,,,SPD,
423433,Wolfram,,,,,,SPD,Recklinghausen
423446,Narjes,,,Dr.,,,CDU/CSU,
423456,Narjes,,,Dr.,,,CDU/CSU,
423458,Stahl,,,,,,SPD,Kempen
423465,Narjes,,,Dr.,,,CDU/CSU,
423479,Barzel,,,Dr.,,,CDU/CSU,
423485,Schäfer,,,Dr.,,,SPD,Tübingen
423487,Wolfram,,,,,,SPD,Recklinghausen
423489,Wohlrabe,,,,,,CDU/CSU,
423491,Haase,,,,,,CDU/CSU,Kassel
423503,Mattick,,,,,,SPD,
423515,Wörner,,,Dr.,,,CDU/CSU,
423521,Kohl,,,Dr.,,,CDU/CSU,
423527,Barzel,,,Dr.,,,CDU/CSU,
423530,Franke,,,,,,CDU/CSU,
423570,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
423574,Löffler,,,,,,SPD,
423586,Marx,,,Dr.,,,CDU/CSU,
423588,Reddemann,,,,,,CDU/CSU,
423600,Picard,,,,,,CDU/CSU,
423610,Jäger,,,,,,CDU/CSU,Wangen
423614,Todenhöfer,,,Dr.,,,CDU/CSU,
423623,Picard,,,,,,CDU/CSU,
423633,Todenhöfer,,,Dr.,,,CDU/CSU,
423638,Glos,,,,,,CDU/CSU,
423640,Carstens,,,,,,CDU/CSU,Emstek
423650,Carstens,,,,,,CDU/CSU,Emstek
423665,Haase,,,,,,CDU/CSU,Kassel
423667,Schmitz,,,,,,CDU/CSU,Baesweiler
423671,Schmitz,,,,,,CDU/CSU,Baesweiler
423673,Carstens,,,,,,CDU/CSU,Emstek
423678,Waigel,,,Dr.,,,CDU/CSU,
423682,Carstens,,,,,,CDU/CSU,Emstek
423683,Dübber,,,,,,SPD,
423700,Immer,,,,,,SPD,Altenkirchen
423702,Glos,,,,,,CDU/CSU,
423703,Löffler,,,,,,SPD,
423715,Zurufe  CDU/CSU,,,,von der,,CDU/CSU,
423715,Das ist typisch!,,,,,,,
423715,Ritz,,,Dr.,,,CDU/CSU,
423720,Kiechle,,,,,,CDU/CSU,
423726,Wolfram,,,,,,SPD,Recklinghausen
423730,Barzel,,,Dr.,,,CDU/CSU,
423742,Wolfram,,,,,,SPD,Recklinghausen
423750,Schäfer,,,Dr.,,,SPD,Tübingen
423750,Wolfram,,,,,,SPD,Recklinghausen
423762,Biedenkopf,,,Dr.,,,CDU/CSU,
423801,Jäger,,,,,,CDU/CSU,Wangen
423812,Jobst,,,Dr.,,,CDU/CSU,
423814,Lemmrich,,,,,,CDU/CSU,
423818,Glos,,,,,,CDU/CSU,
423822,Sperling,,,Dr.,,,SPD,
423826,Schwarz,,,,,,CDU/CSU,
423833,Hennig,,,Dr.,,,CDU/CSU,
423842,Erneuter Beifall,,,,,,,
423842,Wehner,,,,,,SPD,
423846,Eyrich,,,Dr.,,,CDU/CSU,
423851,Eyrich,,,Dr.,,,CDU/CSU,
423852,Schäfer,,,Dr.,,,SPD,Tübingen
423854,Schwarz,,,,,,CDU/CSU,
423866,Eyrich,,,Dr.,,,CDU/CSU,
423868,Waigel,,,Dr.,,,CDU/CSU,
423897,Gerster,,,,,,CDU/CSU,Mainz
423907,Löffler,,,,,,SPD,
423911,Hammans,,,Dr.,,,CDU/CSU,Hamm
423919,Franke,,,,,,CDU/CSU,
423924,Hasinger,,,,,,CDU/CSU,
423928,Lepsius,,,Dr.,,,SPD,
423931,Glombig,,,,,,SPD,
423933,Stücklen,,,,,,CDU/CSU,
423935,Nordlohne,,,,,,CDU/CSU,
423945,Hasinger,,,,,,CDU/CSU,
423947,Hasinger,,,,,,CDU/CSU,
423951,Katzer,,,,,,CDU/CSU,
423959,Katzer,,,,,,CDU/CSU,
423972,Katzer,,,,,,CDU/CSU,
423987,Wehner,,,,,,SPD,
423995,Haase,,,,,,CDU/CSU,Kassel
424001,Immer,,,,,,SPD,Altenkirchen
424005,Glos,,,,,,CDU/CSU,
424006,Glos,,,,,,CDU/CSU,
424007,Glos,,,,,,CDU/CSU,
424011,Glos,,,,,,CDU/CSU,
424014,Eilers,,,,,,SPD,Bielefeld
424017,Ritz,,,Dr.,,,CDU/CSU,
424031,Glos,,,,,,CDU/CSU,
424035,Hartmann,,,,,,CDU/CSU,
424039,Barzel,,,Dr.,,,CDU/CSU,
424040,Kohl,,,Dr.,,,CDU/CSU,
424041,Haase,,,,,,CDU/CSU,Kassel
424049,Damm,,,,,,CDU/CSU,
424051,Biehle,,,,,,CDU/CSU,
424065,Kohl,,,Dr.,,,CDU/CSU,
424066,Wörner,,,Dr.,,,CDU/CSU,
424068,Brandt,,,,,,SPD,
424070,Pfeffermann,,,,,,CDU/CSU,
424078,Wehner,,,,,,SPD,
424080,Jahn,,,Dr.,,,CDU/CSU,Münster
424084,Jahn,,,Dr.,,,,Münster
424088,Stahl,,,,,,SPD,Kempen
424099,Reuschenbach,,,,,,SPD,
424108,Carstens,,,,,,CDU/CSU,Emstek
424110,Kroll-Schlüter,,,,,,CDU/CSU,
424114,Grobecker,,,,,,SPD,
424116,Zuruf,,,,von der,,CDU/CSU,
424118,Wolfram,,,,,,SPD,Recklinghausen
424130,Strauß,,,,,,CDU/CSU,
424132,Westphal,,,,,,SPD,
424151,Wolfram,,,,,,SPD,Recklinghausen
424154,Kohl,,,Dr.,,,CDU/CSU,
424159,Strauß,,,,,,CDU/CSU,
424175,Haase,,,,,,CDU/CSU,Kassel
424278,Amling,,,,,,SPD,
424292,Kunz,,,Dr.,,,CDU/CSU,Weiden
424292,Heiterkeit,,,,,,,
424329,Schröder,,,,,,CDU/CSU,Wilhelminenhof
424349,Ey,,,,,,CDU/CSU,
424368,Schwarz,,,,,,CDU/CSU,
424370,Eyrich,,,Dr.,,,CDU/CSU,
424373,Niegel,,,,,,CDU/CSU,
424375,Lenz,,,Dr.,,,CDU/CSU,Bergstraße
424379,Wehner,,,,,,SPD,
424383,Stark,,,Dr.,,,CDU/CSU,Nürtingen
424392,Jahn,,,,,,SPD,Marburg
424398,Pfeffermann,,,,,,CDU/CSU,
424407,Czaja,,,Dr.,,,CDU/CSU,
424577,Josten,,,,,,CDU/CSU,
424607,Kirschner,,,,,,SPD,
424608,Hoffie,,,,,,FDP,Hof
424613,Hoffie,,,,,,FDP,Hof
424683,Pack,,,,,,CDU/CSU,
424685,Haase,,,,,,CDU/CSU,
424701,Jenniger,,,Dr.,,,CDU/CSU,
424704,Katzer,,,,,,CDU/CSU,
424713,Conradi,,,,,,SPD,
424723,Franke,,,,,,CDU/CSU,
424726,Lenz,,,Dr.,,,CDU/CSU,Bergstraße
424728,Berger,,,,,,CDU/CSU,Berg
424730,Sick,,,,,,CDU/CSU,
424741,Narjes,,,Dr.,,,CDU/CSU,
424750,Reuschenbach,,,,,,SPD,
424757,Straßmeir,,,,,,CDU/CSU,
424760,Schäfer,,,Dr.,,,SPD,Tübingen
424764,Wehner,,,,,,SPD,
424799,Klein,,,Dr.,,,CDU/CSU,Göttingen
424801,Wehner,,,,,,SPD,
424805,Schäfer,,,Dr.,,,SPD,Tübingen
424895,Sauer,,,,,,CDU/CSU,Salzgitter
424912,Wehner,,,,,,SPD,
424975,Ritz,,,Dr.,,,CDU/CSU,
424978,Hasinger,,,,,,CDU/CSU,
424982,Wolfram,,,,,,SPD,Recklinghausen
424983,Wolfram,,,,,,SPD,Recklinghausen
424987,Reuschenbach,,,,,,SPD,
424989,Wehner,,,,,,SPD,
425002,Kittelmann,,,,,,CDU/CSU,
425023,Roth,,,,,,SPD,
425033,Hasinger,,,,,,CDU/CSU,
425051,Narjes,,,Dr.,,,CDU/CSU,
425155,Kunz,,,Dr.,,,CDU/CSU,Weiden
425183,Wohlrabe,,,,,,CDU/CSU,
425275,Reuschenbach,,,,,,SPD,
425278,Reuschenbach,,,,,,SPD,
425283,Köhler,,,Dr.,,,CDU/CSU,Duisburg
425285,Kittelmann,,,,,,CDU/CSU,
425298,Roth,,,,,,SPD,
425302,Immer,,,,,,SPD,Altenkirchen
425313,Dollinger,,,Dr.,,,CDU/CSU,
425336,Lenders,,,,,,SPD,
425347,Kunz,,,Dr.,,,CDU/CSU,Weiden
425349,Glos,,,,,,CDU/CSU,
425355,Ritz,,,Dr.,,,CDU/CSU,
425356,Kiechle,,,,,,CDU/CSU,
425358,Gallus,,,,,,FDP,
425360,Kunz,,,Dr.,,,CDU/CSU,Weiden
425361,Ey,,,,,,CDU/CSU,
425363,Gallus,,,,,,FDP,
425366,Kiechle,,,,,,CDU/CSU,
425368,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
425376,Kunz,,,Dr.,,,CDU/CSU,Weiden
425378,Ritz,,,Dr.,,,CDU/CSU,
425380,Wehner,,,,,,SPD,
425382,Geldern,,,Dr.,von,,CDU/CSU,
425383,Jaeger,,,Dr.,,,CDU/CSU,
425388,Jäger,,,,,,CDU/CSU,Wangen
425392,Ritz,,,Dr.,,,CDU/CSU,
425392,Kiechle,,,,,,CDU/CSU,
425394,Sauter,,,,,,CDU/CSU,Epfendorf
425398,Ritz,,,Dr.,,,CDU/CSU,
425644,Jäger,,,,,,CDU/CSU,Wangen
425645,Franke,,,,,,CDU/CSU,
425655,Wehner,,,,,,SPD,
425662,Kohl,,,Dr.,,,CDU/CSU,
425668,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
425671,Kohl,,,Dr.,,,CDU/CSU,
425676,Stauffenberg,,,,,Graf,CDU/CSU,
425783,Reddemann,,,,,,CDU/CSU,
425797,Marx,,,Dr.,,,CDU/CSU,
425807,Reddemann,,,,,,CDU/CSU,
425892,Czaja,,,Dr.,,,CDU/CSU,
425922,Abelein,,,Dr.,,,CDU/CSU,
425928,Jaeger,,,Dr.,,,CDU/CSU,
425932,Jäger,,,,,,CDU/CSU,Wangen
425934,Marx,,,Dr.,,,CDU/CSU,
425943,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
425969,Huyn,,,,,Graf,CDU/CSU,
425981,Jäger,,,,,,CDU/CSU,Wangen
425983,Amrehn,,,,,,CDU/CSU,
425989,Holtz,,,Dr.,,,SPD,
426001,Huyn,,,,,Graf,CDU/CSU,
426007,Huyn,,,,,Graf,CDU/CSU,
426207,Wehner,,,,,,SPD,
426209,Schwarz,,,,,,CDU/CSU,
426212,Haase,,,,,,CDU/CSU,Kassel
426226,Haase,,,,,,CDU/CSU,Kassel
426231,Haase,,,,,,CDU/CSU,Kassel
426248,Haase,,,,,,CDU/CSU,Kassel
426251,Dregger,,,Dr.,,,CDU/CSU,
426259,Spranger,,,,,,CDU/CSU,
426266,Wehner,,,,zu,,SPD,Berlin
426274,Hasinger,,,,,,CDU/CSU,
426294,Hoffie,,,,,,FDP,Hof
426414,Hasinger,,,,,,CDU/CSU,
426431,Wehner,,,,,,SPD,
426433,Katzer,,,,,,CDU/CSU,
426435,Franke,,,,,,CDU/CSU,
426449,Franke,,,,,,CDU/CSU,
426460,Hasinger,,,,,,CDU/CSU,
426475,Hasinger,,,,,,CDU/CSU,
426477,Franke,,,,,,CDU/CSU,
426481,Pfeffermann,,,,,,CDU/CSU,
426486,Urbaniak,,,,,,SPD,
426490,Franke,,,,,,CDU/CSU,
426492,Müller,,,,,,CDU/CSU,Remscheid
426503,Nordlohne,,,,,,CDU/CSU,
426504,Franke,,,,,,CDU/CSU,
426510,Wehner,,,,,,SPD,
426514,Wehner,,,,,,SPD,
426522,Nordlohne,,,,,,CDU/CSU,
426524,Müller,,,,,,CDU/CSU,Remscheid
426538,Tillmann,,,,,,CDU/CSU,
426544,Hasinger,,,,,,CDU/CSU,
426554,Nordlohne,,,,,,CDU/CSU,
426566,Langner,,,Dr.,,,CDU/CSU,
426571,Schäfer,,,Dr.,,,SPD,Tübingen
426576,Schäfer,,,Dr.,,,SPD,Tübingen
426578,Ritz,,,Dr.,,,CDU/CSU,
426582,Erhard,,,,,,CDU/CSU,Bad Schwalbach
426641,Sauter,,,,,,CDU/CSU,Epfendorf
426661,Müller,,,,,,CDU/CSU,Berlin
426766,Wehner,,,,,,SPD,
426772,Wehner,,,,,,SPD,
426776,Wehner,,,,,,SPD,
426784,Barzel,,,Dr.,,,CDU/CSU,
426790,Marx,,,Dr.,,,CDU/CSU,
426797,Ehmke,,,Dr.,,,SPD,
426800,Marx,,,Dr.,,,CDU/CSU,
426827,Berger,,,,,,CDU/CSU,Berg
426827,Wohlrabe,,,,,,CDU/CSU,
426827,Kunz,,,,,,CDU/CSU,Berlin
426864,Luster,,,,,,CDU/CSU,
426885,Wohlrabe,,,,,,CDU/CSU,
426916,Wolfram,,,,,,SPD,Recklinghausen
426931,Jäger,,,,,,CDU/CSU,Wangen
426933,Wehner,,,,,,SPD,
427032,Schäfer,,,Dr.,,,SPD,Tübingen
427046,Waffenschmidt,,,Dr.,,,CDU/CSU,
427048,Schäfer,,,Dr.,,,SPD,Tübingen
427073,Hennig,,,Dr.,,,CDU/CSU,
427080,Hasinger,,,,,,CDU/CSU,
427086,Milz,,,,,,CDU/CSU,
427088,Milz,,,,,,CDU/CSU,
427098,Ritz,,,Dr.,,,CDU/CSU,
427103,Kohl,,,Dr.,,,CDU/CSU,
427110,Stavenhagen,,,Dr.,,,CDU/CSU,
427112,Kolb,,,,,,CDU/CSU,
427216,Simonis,,,,,,SPD,
427325,Steger,,,Dr.,,,SPD,
427327,Wolfram,,,,,,SPD,Recklinghausen
427329,Narjes,,,Dr.,,,CDU/CSU,
427331,Steger,,,Dr.,,,SPD,
427333,Breidbach,,,,,,CDU/CSU,
427334,Narjes,,,Dr.,,,CDU/CSU,
427337,Schröder,,,,,,CDU/CSU,Lüneburg
427338,Probst,,,Dr.,,,CDU/CSU,
427349,Narjes,,,Dr.,,,CDU/CSU,
427351,Narjes,,,Dr.,,,CDU/CSU,
427441,Czaja,,,Dr.,,,CDU/CSU,
427516,Czaja,,,Dr.,,,CDU/CSU,
427569,Czaja,,,Dr.,,,CDU/CSU,
427577,Czaja,,,Dr.,,,CDU/CSU,
427591,Czaja,,,Dr.,,,CDU/CSU,
427604,Wolfram,,,,,,SPD,Recklinghausen
427606,Wehner,,,,,,SPD,
427606,Stahl,,,,,,SPD,Kempen
427608,Probst,,,Dr.,,,CDU/CSU,
427630,Probst,,,Dr.,,,CDU/CSU,
427638,Schäfer,,,Dr.,,,SPD,Tübingen
427661,Laufs,,,Dr.,,,CDU/CSU,
427671,Narjes,,,Dr.,,,CDU/CSU,
427673,Steger,,,Dr.,,,SPD,
427684,Steger,,,Dr.,,,SPD,
427685,Narjes,,,Dr.,,,CDU/CSU,
427685,Hört! Hört! bei der CDU/CSU,,,,,,CDU/CSU,
427707,Schäfer,,,Dr.,,,SPD,Tübingen
427918,Franke,,,,,,CDU/CSU,
427919,Kohl,,,Dr.,,,CDU/CSU,
427921,Hasinger,,,,,,CDU/CSU,
427923,Wehner,,,,,,SPD,
427947,Steinhauer,,,,,,SPD,
427956,Hasinger,,,,,,CDU/CSU,
427962,Vogel,,,,,,CDU/CSU,Ennepetal
427974,Franke,,,,,,CDU/CSU,
427979,Franke,,,,,,CDU/CSU,
427984,Wehner,,,,,,SPD,
427987,Wehner,,,,,,SPD,
428218,Jäger,,,,,,CDU/CSU,Wangen
428308,Wolfram,,,,,,SPD,Recklinghausen
428314,Barzel,,,Dr.,,,CDU/CSU,
428315,Ehmke,,,Dr.,,,SPD,
428325,Meyer  Bentrup,,,Dr.,zu,,CDU/CSU,
428327,Steger,,,Dr.,,,SPD,
428344,Vogel,,,,,,CDU/CSU,Ennepetal
428460,Pensky,,,,,,SPD,
428568,Wolfram,,,,,,SPD,Recklinghausen
428570,Kohl,,,Dr.,,,CDU/CSU,
428576,Marx,,,Dr.,,,CDU/CSU,
428580,Wehner,,,,,,SPD,
428583,Schäfer,,,Dr.,,,SPD,Tübingen
428726,Czaja[CDU/CSU],,,Dr.,,,CDU/CSU,
428810,Wohlrabe,,,,,,CDU/CSU,
428814,Immer,,,,,,SPD,Altenkirchen
428831,Jäger,,,,,,CDU/CSU,Wangen
428833,Wrangel,,,,von,Baron,CDU/CSU,
428835,Jaeger,,,Dr.,,,CDU/CSU,
428838,Jäger,,,,,,CDU/CSU,Wangen
428842,Straßmeir,,,,,,CDU/CSU,
428848,Jäger,,,,,,CDU/CSU,Wangen
428859,Jäger,,,,,,CDU/CSU,Wangen
428865,Jäger,,,,,,CDU/CSU,Wangen
428871,Wehner,,,,,,SPD,
428879,Wehner,,,,,,SPD,
428883,Kühbacher,,,,,,SPD,
428885,Wartenberg,,,Dr.,von,,CDU/CSU,
428914,Warnke,,,Dr.,,,CDU/CSU,
428924,Immer,,,,,,SPD,Altenkirchen
428926,Jahn,,,Dr.,,,CDU/CSU,Münster
428928,Jahn,,,Dr.,,,CDU/CSU,Münster
428930,Jahn,,,Dr.,,,CDU/CSU,Münster
428932,Jahn,,,Dr.,,,CDU/CSU,Münster
428936,Jahn,,,Dr.,,,CDU/CSU,Münster
428938,Waltemathe,,,,,,SPD,
428942,Waltemathe,,,,,,SPD,
428958,Möller,,,Dr.,,,CDU/CSU,
428959,Schäfer,,,Dr.,,,SPD,Tübingen
428961,Immer,,,,,,SPD,Altenkirchen
428963,Nordlohne,,,,,,CDU/CSU,
428965,Wehner,,,,,,SPD,
428968,Wehner,,,,,,SPD,
428969,Stahl,,,,,,SPD,Kempen
428971,Jahn,,,Dr.,,,CDU/CSU,Münster
429076,Jäger,,,,,,CDU/CSU,Wangen
429177,Wehner,,,,,,SPD,
429190,Kohl,,,Dr.,,,CDU/CSU,
429200,Schäfer,,,Dr.,,,SPD,Tübingen
429204,Marx,,,Dr.,,,CDU/CSU,
429215,Pack,,,,,,CDU/CSU,
429223,Wehner,,,,,,SPD,
429227,Marx,,,Dr.,,,CDU/CSU,
429230,Pfeffermann,,,,,,CDU/CSU,
429236,Huonker,,,,,,SPD,
429240,Jenninger,,,Dr.,,,CDU/CSU,
429436,Marx,,,Dr.,,,CDU/CSU,
429460,Kohl,,,Dr.,,,CDU/CSU,
429475,Spranger,,,,,,CDU/CSU,
429666,Hasinger,,,,,,CDU/CSU,
429668,Franke,,,,,,CDU/CSU,
429670,Franke,,,,,,CDU/CSU,
429689,Nordlohne,,,,,,CDU/CSU,
429690,Hasinger,,,,,,CDU/CSU,
429707,Franke,,,,,,CDU/CSU,
429719,Franke,,,,,,CDU/CSU,
429721,Kratz,,,,,,SPD,
429732,Hasinger,,,,,,CDU/CSU,
429791,Czaja,,,Dr.,,,CDU/CSU,
429809,Hupka,,,Dr.,,,CDU/CSU,
429844,Langguth,,,Dr.,,,CDU/CSU,
429870,Wehner,,,,,,SPD,
429893,Hennig,,,Dr.,,,CDU/CSU,
429974,Hasinger,,,,,,CDU/CSU,
429976,Hasinger,,,,,,CDU/CSU,
429981,Schäfer,,,Dr.,,,SPD,Tübingen
429989,Hasinger,,,,,,CDU/CSU,
430000,Jäger,,,,,,CDU/CSU,Wangen
430008,Eyrich,,,Dr.,,,CDU/CSU,
430011,Pfeffermann,,,,,,CDU/CSU,
430015,Pfeffermann,,,,,,CDU/CSU,
430017,Eyrich,,,Dr.,,,CDU/CSU,
430026,Lambinus,,,,,,SPD,
430028,Heyenn,,,,,,SPD,
430034,Erhard,,,,,,CDU/CSU,Bad Schwalbach
430053,Immer,,,,,,SPD,Altenkirchen
430071,Schäfer,,,Dr.,,,SPD,Tübingen
430076,Voigt,,,,,,SPD,Frankfurt
430080,Probst,,,Dr.,,,CDU/CSU,
430084,Pfeifer,,,,,,CDU/CSU,
430085,Daweke,,,,,,CDU/CSU,
430088,Wehner,,,,,,SPD,
430090,Pfeifer,,,,,,CDU/CSU,
430092,Thüsing,,,,,,SPD,
430094,Rawe,,,,,,CDU/CSU,
430295,Czaja,,,Dr.,,,CDU/CSU,
430311,Waigel,,,Dr.,,,CDU/CSU,
430327,Blüm,,,Dr.,,,CDU/CSU,
430328,Hornhues,,,Dr.,,,CDU/CSU,
430332,Blüm,,,Dr.,,,CDU/CSU,
430340,Blüm,,,Dr.,,,CDU/CSU,
430346,Hasinger,,,,,,CDU/CSU,
430357,Wehner,,,,,,SPD,
430363,Jäger,,,,,,CDU/CSU,Wangen
430365,Spranger,,,,,,CDU/CSU,
430369,Spranger,,,,,,CDU/CSU,
430372,Spranger,,,,,,CDU/CSU,
430374,Däubler-Gmelin,,,Dr.,,,SPD,
430377,Pack,,,,,,CDU/CSU,
430379,Dregger,,,Dr.,,,CDU/CSU,
430387,Langner,,,Dr.,,,CDU/CSU,
430490,Wehner,,,,,,SPD,
430492,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
430504,Hupka,,,Dr.,,,CDU/CSU,
430511,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
430513,Hupka,,,Dr.,,,CDU/CSU,
