RB_ID,RB_Name,WAHLPERIODE,NR,DATUM,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
241955,Rasner,4,04/66,15.03.1963,,,,,,CDU/CSU,
241956,Schoettle,4,04/66,15.03.1963,,Vizepräsident,,,,,
241957,Mommer,4,04/66,15.03.1963,,,Dr.,,,SPD,
241958,Schoettle,4,04/66,15.03.1963,,Vizepräsident,,,,,
241959,Mommer,4,04/66,15.03.1963,,,Dr.,,,SPD,
241960,Schoettle,4,04/66,15.03.1963,,Vizepräsident,,,,,
241961,Schoettle,4,04/66,15.03.1963,,Vizepräsident,,,,,
241962,Mommer,4,04/66,15.03.1963,,,Dr.,,,SPD,
241963,Schoettle,4,04/66,15.03.1963,,Vizepräsident,,,,,
241964,Rasner,4,04/66,15.03.1963,,,,,,CDU/CSU,
241965,Schoettle,4,04/66,15.03.1963,,Vizepräsident,,,,,
241966,Schoettle,4,04/66,15.03.1963,,Vizepräsident,,,,,
241967,Kopf,4,04/66,15.03.1963,,,Dr.,,,CDU/CSU,
241968,Schoettle,4,04/66,15.03.1963,,Vizepräsident,,,,,
241969,Wittrock,4,04/66,15.03.1963,,,,,,SPD,
241970,Kopf,4,04/66,15.03.1963,,,Dr.,,,CDU/CSU,
241971,Schoettle,4,04/66,15.03.1963,,Vizepräsident,,,,,
241972,Filbinger,4,04/66,15.03.1963,Innenminister des Landes BadenWürttemberg,,Dr.,,,,
241973,Jäger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241974,Wahl,4,04/66,15.03.1963,,,Dr.,,,CDU/CSU,
241975,Jäger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241976,E. h. Möller,4,04/66,15.03.1963,,,Dr. h. c.,,,SPD,
241977,Jäger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241978,Diemer-Nicolaus,4,04/66,15.03.1963,,,Dr.,,,FDP,
241979,Jaeger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241980,Gü,4,04/66,15.03.1963,,,Dr. h. c.,de,,CDU/CSU,
241981,Jaeger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241982,Gü,4,04/66,15.03.1963,,,Dr. h. c.,de,,CDU/CSU,
241983,Jaeger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241984,Diemer-Nicolaus,4,04/66,15.03.1963,,,Dr.,,,FDP,
241985,Gü,4,04/66,15.03.1963,,,Dr. h. c.,de,,CDU/CSU,
241986,Jaeger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241987,Wittrock,4,04/66,15.03.1963,,,,,,SPD,
241988,Gü,4,04/66,15.03.1963,,,Dr. h. c.,de,,CDU/CSU,
241989,Wittrock,4,04/66,15.03.1963,,,,,,SPD,
241990,Filbinger,4,04/66,15.03.1963,Minister des Landes Baden-Württemberg,,Dr.,,,,
241991,Jaeger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241992,Filbinger,4,04/66,15.03.1963,Minister des Landes Baden-Württemberg,,Dr.,,,,
241993,Jaeger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241994,Gü,4,04/66,15.03.1963,,,Dr. h. c.,de,,CDU/CSU,
241995,Filbinger,4,04/66,15.03.1963,Minister des Landes BadenWürttemberg,,Dr.,,,,
241996,Jaeger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241997,Jaeger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
241998,Spitzmüller,4,04/66,15.03.1963,,,,,,FDP,
241999,Jaeger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
242000,Jäger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
242001,Jaeger,4,04/66,15.03.1963,,Vizepräsident,Dr.,,,,
242002,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242003,Bading,4,04/67,15.03.1963,,,,,,SPD,
242004,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242005,Rasner,4,04/67,15.03.1963,,,,,,CDU/CSU,
242006,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242007,Mommer,4,04/67,15.03.1963,,,Dr.,,,SPD,
242008,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242009,Mommer,4,04/67,15.03.1963,,,Dr.,,,SPD,
242010,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242011,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242012,Mommer,4,04/67,15.03.1963,,,Dr.,,,SPD,
242013,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242014,Rasner,4,04/67,15.03.1963,,,,,,CDU/CSU,
242015,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242016,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242017,Kopf,4,04/67,15.03.1963,,,Dr.,,,CDU/CSU,
242018,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242019,Wittrock,4,04/67,15.03.1963,,,,,,SPD,
242020,Kopf,4,04/67,15.03.1963,,,Dr.,,,CDU/CSU,
242021,Schoettle,4,04/67,15.03.1963,,Vizepräsident,,,,,
242022,Filbinger,4,04/67,15.03.1963,Innenminister des Landes BadenWürttemberg,,Dr.,,,,
242023,Jäger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242024,Wahl,4,04/67,15.03.1963,,,Dr.,,,CDU/CSU,
242025,Jäger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242026,E. h. Möller,4,04/67,15.03.1963,,,Dr. h. c.,,,SPD,
242027,Jäger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242028,Diemer-Nicolaus,4,04/67,15.03.1963,,,Dr.,,,FDP,
242029,Jaeger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242030,Gü,4,04/67,15.03.1963,,,Dr. h. c.,de,,CDU/CSU,
242031,Jaeger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242032,Gü,4,04/67,15.03.1963,,,Dr. h. c.,de,,CDU/CSU,
242033,Jaeger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242034,Diemer-Nicolaus,4,04/67,15.03.1963,,,Dr.,,,FDP,
242035,Gü,4,04/67,15.03.1963,,,Dr. h. c.,de,,CDU/CSU,
242036,Jaeger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242037,Wittrock,4,04/67,15.03.1963,,,,,,SPD,
242038,Gü,4,04/67,15.03.1963,,,Dr. h. c.,de,,CDU/CSU,
242039,Wittrock,4,04/67,15.03.1963,,,,,,SPD,
242040,Filbinger,4,04/67,15.03.1963,Minister des Landes Baden-Württemberg,,Dr.,,,,
242041,Jaeger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242042,Filbinger,4,04/67,15.03.1963,Minister des Landes Baden-Württemberg,,Dr.,,,,
242043,Jaeger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242044,Gü,4,04/67,15.03.1963,,,Dr. h. c.,de,,CDU/CSU,
242045,Filbinger,4,04/67,15.03.1963,Minister des Landes BadenWürttemberg,,Dr.,,,,
242046,Jaeger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242047,Jaeger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242048,Spitzmüller,4,04/67,15.03.1963,,,,,,FDP,
242049,Jaeger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242050,Jäger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242051,Jaeger,4,04/67,15.03.1963,,Vizepräsident,Dr.,,,,
242052,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242053,Rasner,4,04/68,18.03.1963,,,,,,CDU/CSU,
242054,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242055,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242056,Rasner,4,04/68,18.03.1963,,,,,,CDU/CSU,
242057,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242058,Dürr,4,04/68,18.03.1963,,,,,,FDP,
242059,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242060,Mommer,4,04/68,18.03.1963,,,Dr.,,,SPD,
242061,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242062,Rasner,4,04/68,18.03.1963,,,,,,CDU/CSU,
242063,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242064,Rasner,4,04/68,18.03.1963,,,,,,CDU/CSU,
242065,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242066,Rasner,4,04/68,18.03.1963,,,,,,CDU/CSU,
242067,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242068,Löhr,4,04/68,18.03.1963,,,Dr.,,,CDU/CSU,
242069,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242070,Schröder,4,04/68,18.03.1963,Bundesminister des Auswärtigen,,Dr.,,,,
242071,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242072,Bading,4,04/68,18.03.1963,,,,,,SPD,
242073,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242074,Löhr,4,04/68,18.03.1963,,,Dr.,,,CDU/CSU,
242075,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242076,Brentano,4,04/68,18.03.1963,,,Dr.,von,,CDU/CSU,
242077,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242078,Deist,4,04/68,18.03.1963,,,Dr.,,,SPD,
242079,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242080,Zoglmann,4,04/68,18.03.1963,,,,,,FDP,
242081,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242082,Erhard,4,04/68,18.03.1963,Bundesminister für Wirtschaft,,Dr.,,,,
242083,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242084,Erhard,4,04/68,18.03.1963,Bundesminister für Wirtschaft,,Dr.,,,,
242085,Deist,4,04/68,18.03.1963,,,Dr.,,,SPD,
242086,Erhard,4,04/68,18.03.1963,Bundesminister für Wirtschaft,,Dr.,,,,
242087,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242088,Schröder,4,04/68,18.03.1963,Bundesminister des Auswärtigen,,Dr.,,,,
242089,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242090,Brentano,4,04/68,18.03.1963,,,Dr.,von,,CDU/CSU,
242091,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242092,Wittrock,4,04/68,18.03.1963,,,,,,SPD,
242093,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242094,Bading,4,04/68,18.03.1963,,,,,,SPD,
242095,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242096,Bading,4,04/68,18.03.1963,,,,,,SPD,
242097,Löhr,4,04/68,18.03.1963,,,Dr.,,,CDU/CSU,
242098,Bading,4,04/68,18.03.1963,,,,,,SPD,
242099,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242100,Schröder,4,04/68,18.03.1963,Bundesminister des Auswärtigen,,Dr.,,,,
242101,Gerstenmaier,4,04/68,18.03.1963,,Präsident,D. Dr.,,,,
242102,Hölzl,4,04/69,27.03.1963,Staatssekretär . . . . . 3087 C Frage des  Ritzel,,Dr.,,,,
242103,Bucher,4,04/69,27.03.1963,Bundesminister . . . . 3088 C Frage des  Faller,,Dr.,,,,
242104,Bucher,4,04/69,27.03.1963,"Bundesminister 3088 D, 3089 A  Diemer-Nicolaus (FDP) . . . 3088 D Frage des  Kuntscher",,Dr.,,,,
242105,Kaffka,4,04/69,27.03.1963,,,,,,SPD,München
242106,Westrick,4,04/69,27.03.1963,Staatssekretär . . . 3091 A Frage des  Lang (München) ,,Dr.,,,,
242107,Westrick,4,04/69,27.03.1963,Staatssekretär . . . 3091 B Frage des  Matthöfer,,Dr.,,,,
242108,Gscheidle,4,04/69,27.03.1963,,,,,,SPD,
242109,Matthöfer,4,04/69,27.03.1963,,,Dr.,,,SPD,
242110,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242111,Schröder,4,04/69,27.03.1963,Bundesminister des Auswärtigen,,Dr.,,,,
242112,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242113,Schröder,4,04/69,27.03.1963,Bundesminister des Auswärtigen,,Dr.,,,,
242114,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242115,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242116,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242117,Kaffka,4,04/69,27.03.1963,,,,,,SPD,
242118,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242119,Kaffka,4,04/69,27.03.1963,,,,,,SPD,
242120,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242121,Kliesing,4,04/69,27.03.1963,,,Dr.,,,CDU/CSU,Honnef
242122,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242123,Ernst,4,04/69,27.03.1963,"Staatssekretär im Bundesministerium für Wohnungswesen, Städtebau und Raumordnung",,Dr.,,,,
242124,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242125,DraChsler,4,04/69,27.03.1963,,,,,,CDU/CSU,
242126,Ernst,4,04/69,27.03.1963,"Staatssekretär im Bundesministerium für Wohnungswesen, Städtebau und Raumordnung",,Dr.,,,,
242127,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242128,Unertl,4,04/69,27.03.1963,,,,,,CDU/CSU,
242129,Ernst,4,04/69,27.03.1963,"Staatssekretär im Bundesministerium für Wohnungswesen, Städtebau und Raumordnung",,Dr.,,,,
242130,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242131,Unertl,4,04/69,27.03.1963,,,,,,CDU/CSU,
242132,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242133,Ernst,4,04/69,27.03.1963,"Staatssekretär im Bundesministerium für Wohnungswesen, Städtebau und Raumordnung",,Dr.,,,,
242134,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242135,Lermer,4,04/69,27.03.1963,,,,,,CDU/CSU,
242136,Ernst,4,04/69,27.03.1963,"Staatssekretär im Bundesministerium für Wohnungswesen, Städtebau und Raumordnung",,Dr.,,,,
242137,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242138,Lermer,4,04/69,27.03.1963,,,,,,CDU/CSU,
242139,Ernst,4,04/69,27.03.1963,"Staatssekretär im Bundesministerium für Wohnungswesen, Städtebau und Raumordnung",,Dr.,,,,
242140,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242141,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242142,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242143,Supf,4,04/69,27.03.1963,,,Dr.,,,FDP,
242144,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242145,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242146,Ertl,4,04/69,27.03.1963,,,,,,FDP,
242147,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242148,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242149,Ertl,4,04/69,27.03.1963,,,,,,FDP,
242150,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242151,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242152,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242153,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242154,Rollmann,4,04/69,27.03.1963,,,,,,CDU/CSU,
242155,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242156,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242157,Rollmann,4,04/69,27.03.1963,,,,,,CDU/CSU,
242158,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242159,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242160,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242161,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242162,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242163,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242164,Vogt,4,04/69,27.03.1963,,,,,,CDU/CSU,
242165,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242166,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242167,Vogt,4,04/69,27.03.1963,,,,,,CDU/CSU,
242168,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242169,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242170,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242171,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242172,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242173,Wittrock,4,04/69,27.03.1963,,,,,,SPD,
242174,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242175,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242176,Eichelbaum,4,04/69,27.03.1963,,,,,,CDU/CSU,
242177,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242178,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242179,Hölzl,4,04/69,27.03.1963,Staatssekretär im Bundesministerium des Innern,,Dr.,,,,
242180,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242181,Bucher,4,04/69,27.03.1963,Bundesminister der Justiz,,Dr.,,,,
242182,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242183,Ritzel,4,04/69,27.03.1963,,,,,,SPD,
242184,Bucher,4,04/69,27.03.1963,Bundesminister der Justiz,,Dr.,,,,
242185,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242186,Ritzel,4,04/69,27.03.1963,,,,,,SPD,
242187,Bucher,4,04/69,27.03.1963,Bundesminister der Justiz,,Dr.,,,,
242188,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242189,Ritzel,4,04/69,27.03.1963,,,,,,SPD,
242190,Bucher,4,04/69,27.03.1963,Bundesminister der Justiz,,Dr.,,,,
242191,Ritzel,4,04/69,27.03.1963,,,,,,SPD,
242192,Bucher,4,04/69,27.03.1963,Bundesminister der Justiz,,Dr.,,,,
242193,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242194,Dresbach,4,04/69,27.03.1963,,,Dr.,,,,
242195,Bucher,4,04/69,27.03.1963,Bundesminister der Justiz,,Dr.,,,,
242196,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242197,Bucher,4,04/69,27.03.1963,Bundesminister der Justiz,,Dr.,,,,
242198,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242199,Diemer-Nicolaus,4,04/69,27.03.1963,,,Dr.,,,FDP,
242200,Bucher,4,04/69,27.03.1963,Bundesminister der Justiz,,Dr.,,,,
242201,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242202,Dahlgrün,4,04/69,27.03.1963,Bundesminister der Finanzen,,Dr.,,,,
242203,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242204,Rehs,4,04/69,27.03.1963,,,,,,SPD,
242205,Dahlgrün,4,04/69,27.03.1963,Bundesminister der Finanzen,,Dr.,,,,
242206,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242207,Rehs,4,04/69,27.03.1963,,,,,,SPD,
242208,Dahlgrün,4,04/69,27.03.1963,Bundesminister der Finanzen,,Dr.,,,,
242209,Rehs,4,04/69,27.03.1963,,,,,,SPD,
242210,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242211,Czaja,4,04/69,27.03.1963,,,Dr.,,,CDU/CSU,
242212,Dahlgrün,4,04/69,27.03.1963,Bundesminister der Finanzen,,Dr.,,,,
242213,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242214,Dahlgrün,4,04/69,27.03.1963,Bundesminister der Finanzen,,Dr.,,,,
242215,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242216,Dahlgrün,4,04/69,27.03.1963,Bundesminister der Finanzen,,Dr.,,,,
242217,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242218,Drachsler,4,04/69,27.03.1963,,,,,,CDU/CSU,
242219,Dahlgrün,4,04/69,27.03.1963,Bundesminister der Finanzen,,Dr.,,,,
242220,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242221,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242222,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242223,Kaffka,4,04/69,27.03.1963,,,,,,SPD,
242224,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242225,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242226,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242227,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242228,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242229,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242230,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242231,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242232,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242233,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242234,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242235,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242236,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242237,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242238,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242239,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242240,Gscheidle,4,04/69,27.03.1963,,,,,,SPD,
242241,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242242,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242243,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242244,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242245,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242246,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242247,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242248,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242249,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242250,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242251,Gscheidle,4,04/69,27.03.1963,,,,,,SPD,
242252,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242253,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242254,Gscheidle,4,04/69,27.03.1963,,,,,,SPD,
242255,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242256,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242257,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242258,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242259,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242260,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242261,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242262,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242263,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242264,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242265,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242266,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242267,Kohut,4,04/69,27.03.1963,,,Dr.,,,FDP,
242268,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242269,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242270,Kohut,4,04/69,27.03.1963,,,Dr.,,,FDP,
242271,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242272,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242273,Schmidt,4,04/69,27.03.1963,,,,,,SPD,Braunschweig
242274,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242275,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242276,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242277,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242278,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242279,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242280,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242281,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242282,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242283,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242284,Liehr,4,04/69,27.03.1963,,,,,,SPD,
242285,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242286,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242287,Matthöfer,4,04/69,27.03.1963,,,,,,SPD,
242288,Westrick,4,04/69,27.03.1963,Staatssekretär im Bundesministerium für Wirtschaft,,Dr.,,,,
242289,Dehler,4,04/69,27.03.1963,,Vizepräsident,Dr.,,,,
242290,Klee,4,04/69,27.03.1963,,,,,,CDU/CSU,
