RB_ID,RB_Name,WAHLPERIODE,NR,DATUM,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
374791,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374792,Waffenschmidt,7,07/78,13.02.1974,,,Dr.,,,CDU/CSU,
374793,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374794,Josten,7,07/78,13.02.1974,,,,,,CDU/CSU,
374795,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374796,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374797,Wolfram,7,07/78,13.02.1974,,,,,,SPD,
374798,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374799,Wolfram,7,07/78,13.02.1974,,,,,,SPD,
374800,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374801,Conradi,7,07/78,13.02.1974,,,,,,SPD,
374802,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374803,Gansel,7,07/78,13.02.1974,,,,,,SPD,
374804,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374805,Gansel,7,07/78,13.02.1974,,,,,,SPD,
374806,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374807,Nölling,7,07/78,13.02.1974,,,Dr.,,,SPD,
374808,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374809,Sperling,7,07/78,13.02.1974,,,Dr.,,,SPD,
374810,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374811,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374812,Wolfram,7,07/78,13.02.1974,,,,,,SPD,
374813,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374814,Wolfram,7,07/78,13.02.1974,,,,,,SPD,
374815,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374816,Sperling,7,07/78,13.02.1974,,,Dr.,,,SPD,
374817,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374818,Sperling,7,07/78,13.02.1974,,,Dr.,,,SPD,
374819,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374820,Jens,7,07/78,13.02.1974,,,Dr.,,,SPD,
374821,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374822,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374823,Josten,7,07/78,13.02.1974,,,,,,CDU/CSU,
374824,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374825,Josten,7,07/78,13.02.1974,,,,,,CDU/CSU,
374826,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374827,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374828,Wüster,7,07/78,13.02.1974,,,,,,SPD,
374829,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374830,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374831,Milz,7,07/78,13.02.1974,,,,,,CDU/CSU,
374832,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374833,Milz,7,07/78,13.02.1974,,,,,,CDU/CSU,
374834,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374835,Waffenschmidt,7,07/78,13.02.1974,,,Dr.,,,CDU/CSU,
374836,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374837,Marx,7,07/78,13.02.1974,,,Dr.,,,CDU/CSU,
374838,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374839,Josten,7,07/78,13.02.1974,,,,,,CDU/CSU,
374840,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374841,Dreyer,7,07/78,13.02.1974,,,,,,CDU/CSU,
374842,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374843,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374844,Geiger,7,07/78,13.02.1974,,,,,,SPD,
374845,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374846,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374847,Milz,7,07/78,13.02.1974,,,,,,CDU/CSU,
374848,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374849,Milz,7,07/78,13.02.1974,,,,,,CDU/CSU,
374850,Hassel,7,07/78,13.02.1974,,Vizepräsident,,von,,,
374851,Evers,7,07/78,13.02.1974,,,Dr.,,,CDU/CSU,
374852,Dübber,7,07/79,14.02.1974,,,Dr.,,,SPD,
374853,Moersch,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,Gerolstein
374854,Moersch,7,07/79,14.02.1974,,,,,,SPD,
374855,Moersch,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374856,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374857,Dregger,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374858,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374859,Dregger,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374860,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374861,Groß,7,07/79,14.02.1974,,,,,,FDP,
374862,Dregger,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374863,Lepsius,7,07/79,14.02.1974,,,Dr.,,,,
374864,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374865,Marx,7,07/79,14.02.1974,,,Dr.,,,,
374866,Dregger,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374867,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374868,Dregger,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374869,Marx,7,07/79,14.02.1974,,,Dr.,,,,
374870,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374871,Wagner,7,07/79,14.02.1974,,,,,,CDU/CSU,Günzburg
374872,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374873,Wienand,7,07/79,14.02.1974,,,,,,SPD,
374874,Nordlohne,7,07/79,14.02.1974,,,,,,,
374875,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374876,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374877,Wagner,7,07/79,14.02.1974,,,,,,CDU/CSU,Günzburg
374878,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374879,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374880,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374881,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374882,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374883,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374884,Jenninger,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374885,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374886,Rawe,7,07/79,14.02.1974,,,,,,,
374887,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374888,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374889,Dregger,7,07/79,14.02.1974,,,Dr.,,,,
374890,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374891,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374892,Renger,7,07/79,14.02.1974,,Präsident,,,,,
374893,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374894,Kiesinger,7,07/79,14.02.1974,,,Dr. h. c.,,,CDU/CSU,
374895,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374896,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374897,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374898,Biehle,7,07/79,14.02.1974,,,,,,CDU/CSU,
374899,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374900,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374901,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374902,Heck,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374903,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374904,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374905,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374906,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374907,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374908,Kiesinger,7,07/79,14.02.1974,,,Dr. h. c.,,,CDU/CSU,
374909,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374910,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374911,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374912,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374913,Breidbach,7,07/79,14.02.1974,,,,,,CDU/CSU,
374914,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374915,Jenninger,7,07/79,14.02.1974,,,Dr.,,,,
374917,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374918,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374919,Jahn,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,Münster
374920,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374921,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374922,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374923,Müller,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,München
374924,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374925,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374926,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374927,Klein,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,Stolberg
374928,Schäfer,7,07/79,14.02.1974,,,Dr.,,,SPD,Tübingen
374929,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374930,Hirsch,7,07/79,14.02.1974,,,Dr.,,,FDP,
374931,Dregger,7,07/79,14.02.1974,,,Dr.,,,,
374932,Klein,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,Stolberg
374933,Hirsch,7,07/79,14.02.1974,,,Dr.,,,FDP,
374934,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374935,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374936,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374937,Brück,7,07/79,14.02.1974,,,,,,SPD,
374938,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374939,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374940,Brück,7,07/79,14.02.1974,,,,,,SPD,
374941,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374942,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374943,Engelsberger,7,07/79,14.02.1974,,,,,,CDU/CSU,
374944,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374945,Engelsberger,7,07/79,14.02.1974,,,,,,CDU/CSU,
374946,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374947,Conradi,7,07/79,14.02.1974,,,,,,SPD,
374948,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374949,Brück,7,07/79,14.02.1974,,,,,,SPD,
374950,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374951,Nordlohne,7,07/79,14.02.1974,,,,,,CDU/CSU,
374952,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374953,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374954,Niegel,7,07/79,14.02.1974,,,,,,CDU/CSU,
374955,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374956,Niegel,7,07/79,14.02.1974,,,,,,CDU/CSU,
374957,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374958,Haase,7,07/79,14.02.1974,,,,,,CDU/CSU,Kassel
374959,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374960,Jäger,7,07/79,14.02.1974,,,,,,CDU/CSU,Wangen
374961,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374962,Wohlrabe,7,07/79,14.02.1974,,,,,,CDU/CSU,
374963,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374964,Sperling,7,07/79,14.02.1974,,,Dr.,,,SPD,
374965,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374966,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374967,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374968,Wohlrabe,7,07/79,14.02.1974,,,,,,CDU/CSU,
374969,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374970,Wohlrabe,7,07/79,14.02.1974,,,,,,CDU/CSU,
374971,Wohlrabe,7,07/79,14.02.1974,,,,,,CDU/CSU,
374972,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374973,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374974,Wohlrabe,7,07/79,14.02.1974,,,,,,CDU/CSU,
374975,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374976,Wohlrabe,7,07/79,14.02.1974,,,,,,CDU/CSU,
374977,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374978,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374979,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374980,Hupka,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374981,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374982,Hupka,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374983,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374984,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374985,Hupka,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374986,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374987,Hupka,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374988,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374989,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374990,Jäger,7,07/79,14.02.1974,,,,,,CDU/CSU,Wangen
374991,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374992,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374993,Spranger,7,07/79,14.02.1974,,,,,,CDU/CSU,
374994,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374995,Spranger,7,07/79,14.02.1974,,,,,,CDU/CSU,
374996,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374997,Hupka,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
374998,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
374999,Sperling,7,07/79,14.02.1974,,,Dr.,,,SPD,
375000,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375001,Czaja,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
375002,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375003,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375004,Miltner,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
375005,Miltner,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
375006,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375007,Miltner,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
375008,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375009,Miltner,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
375010,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375011,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375012,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375013,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375014,Neumeister,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
375015,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375016,Neumeister,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
375017,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375018,Neumeister,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,
375019,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375020,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375021,Jahn,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,Münster
375022,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375023,Jahn,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,Münster
375024,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375025,Carstens,7,07/79,14.02.1974,,,,,,CDU/CSU,Emstek
375026,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375027,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375028,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375029,Schröder,7,07/79,14.02.1974,,,,,,CDU/CSU,Wilhelminenhof
375030,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375031,Schröder,7,07/79,14.02.1974,,,,,,CDU/CSU,Wilhelminenhof
375032,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375033,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375034,Sperling,7,07/79,14.02.1974,,,Dr.,,,SPD,
375035,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375036,Sperling,7,07/79,14.02.1974,,,Dr.,,,SPD,
375037,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375038,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375039,Nölling,7,07/79,14.02.1974,,,Dr.,,,SPD,
375040,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375041,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375042,Nölling,7,07/79,14.02.1974,,,Dr.,,,SPD,
375043,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375044,Nölling,7,07/79,14.02.1974,,,Dr.,,,SPD,
375045,Nölling,7,07/79,14.02.1974,,,Dr.,,,SPD,
375046,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375047,Nordlohne,7,07/79,14.02.1974,,,,,,CDU/CSU,
375048,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375049,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375050,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375051,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375052,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375053,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375054,Rommerskirchen,7,07/79,14.02.1974,,,,,,CDU/CSU,
375055,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375056,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375057,Kunz,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,Weiden
375058,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375059,Kunz,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,Weiden
375060,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375061,Nordlohne,7,07/79,14.02.1974,,,,,,CDU/CSU,
375062,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375063,Vogel,7,07/79,14.02.1974,"Bundesminister für Raumordnung, Bauwesen und Städtebau",,Dr.,,,,
375064,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375065,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375066,Köhler,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,Wolfsburg
375067,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375068,Jäger,7,07/79,14.02.1974,,,,,,CDU/CSU,Wangen
375069,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375070,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375071,Wittmann,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,München
375072,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375073,Wittmann,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,München
375074,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375075,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post- und Fernmeldewesen,,Dr.,,,,
375076,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375077,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post- und Fernmeldewesen,,Dr.,,,,
375078,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375079,Meinecke,7,07/79,14.02.1974,,,Dr.,,,SPD,Hamburg
375080,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post- und Fernmeldewesen,,Dr.,,,,
375081,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375082,Meinecke,7,07/79,14.02.1974,,,Dr.,,,SPD,Hamburg
375083,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post- und Fernmeldewesen,,Dr.,,,,
375084,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375085,Meinecke,7,07/79,14.02.1974,,,Dr.,,,SPD,Hamburg
375086,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post-und Fernmeldewesen,,Dr.,,,,
375087,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375088,Meinecke,7,07/79,14.02.1974,,,Dr.,,,SPD,Hamburg
375089,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post-und Fernmeldewesen,,Dr.,,,,
375090,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375091,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post-und Fernmeldewesen,,Dr.,,,,
375092,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375093,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post-und Fernmeldewesen,,Dr.,,,,
375094,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375095,Schweitzer,7,07/79,14.02.1974,,,Dr.,,,SPD,
375096,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post- und Fernmeldewesen,,Dr.,,,,
375097,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375098,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post- und Fernmeldewesen,,Dr.,,,,
375099,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375100,Dübber,7,07/79,14.02.1974,,,Dr.,,,SPD,
375101,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post- und Fernmeldewesen,,Dr.,,,,
375102,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375103,Hauff,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie und für das Post- und Fernmeldewesen,,Dr.,,,,
375104,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375105,Bayerl,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,,,,
375106,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375107,Bayerl,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,,,,
375108,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375109,Bayerl,7,07/79,14.02.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,,,,
375110,Hassel,7,07/79,14.02.1974,,Vizepräsident,,von,,,
375111,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375112,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375113,Jenninger,7,07/79,14.02.1974,,,Dr.,,,,
375115,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375116,Däubler-Gmelin,7,07/79,14.02.1974,,,,,,SPD,
375117,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375118,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375119,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375120,Moersch,7,07/79,14.02.1974,,,,,,FDP,
375121,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375122,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375123,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375124,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375125,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375127,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375128,Rapp,7,07/79,14.02.1974,,,,,,SPD,Göppingen
375129,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375130,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375131,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375132,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375133,Müller,7,07/79,14.02.1974,,,Dr.,,,CDU/CSU,München
375134,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375135,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375136,Däubler-Gmelin,7,07/79,14.02.1974,,,,,,SPD,
375137,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375138,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375139,Ravens,7,07/79,14.02.1974,,,,,,SPD,
375140,Marx,7,07/79,14.02.1974,,,Dr.,,,,
375141,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375142,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
375143,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375144,Ravens,7,07/79,14.02.1974,,,,,,SPD,
375145,Filbinger,7,07/79,14.02.1974,Ministerpräsident des Landes Baden-Württemberg,,Dr.,,,,
375146,Schmitt-Vockenhausen,7,07/79,14.02.1974,,Vizepräsident,Dr.,,,,Vockenhausen
