RB_ID,RB_Name,WAHLPERIODE,NR,DATUM,GESCHLECHT,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
272221,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272222,Burgbacher,5,05/21,16.02.1966,,,,Dr.,,,CDU/CSU,
272223,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272224,Schoettle,5,05/21,16.02.1966,,,Vizepräsident,,,,,
272225,Stark,5,05/21,16.02.1966,,,,Dr.,,,CDU/CSU,Stuttgart
272226,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272227,Stark,5,05/21,16.02.1966,,,,Dr.,,,CDU/CSU,Stuttgart
272228,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272229,Stark,5,05/21,16.02.1966,,,,Dr.,,,CDU/CSU,Stuttgart
272230,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272231,Schoettle,5,05/21,16.02.1966,,,Vizepräsident,,,,,
272232,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272233,Stark,5,05/21,16.02.1966,,,,Dr.,,,CDU/CSU,Stuttgart
272234,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272235,Schoettle,5,05/21,16.02.1966,,,Vizepräsident,,,,,
272236,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272237,Russe,5,05/21,16.02.1966,,,,,,,CDU/CSU,Bochum
272238,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272239,Schoettle,5,05/21,16.02.1966,,,Vizepräsident,,,,,
272240,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272241,Russe,5,05/21,16.02.1966,,,,,,,CDU/CSU,Bochum
272242,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272243,Schoettle,5,05/21,16.02.1966,,,Vizepräsident,,,,,
272244,Menne,5,05/21,16.02.1966,,,,Dr. h. c.,,,FDP,Frankfurt
272245,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272246,Schoettle,5,05/21,16.02.1966,,,Vizepräsident,,,,,
272247,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272248,Schoettle,5,05/21,16.02.1966,,,Vizepräsident,,,,,
272249,Leber,5,05/21,16.02.1966,,,,,,,SPD,
272250,Schoettle,5,05/21,16.02.1966,,,Vizepräsident,,,,,
272251,Schiller,5,05/21,16.02.1966,,,,Dr.,,,SPD,
272252,Schoettle,5,05/21,16.02.1966,,,Vizepräsident,,,,,
272253,Menne,5,05/21,16.02.1966,,,,Dr. h. c.,,,FDP,Frankfurt
272254,Schoettle,5,05/21,16.02.1966,,,Vizepräsident,,,,,
272255,Fragestunde,5,05/22,17.02.1966,,V/303) Fragen des  Bartsch,,,,,,
272256,Seiermann,5,05/22,17.02.1966,,Staatssekretär . . . 906 A Dr. Apel (SPD) . . . . . . . . 906 A Frage des  Dr. Apel,,Dr.,,,,
272257,Seiermann,5,05/22,17.02.1966,,Staatssekretär . . . 906 C Dr. Apel (SPD) . . . . . . . . 906 C Frage des  Dröscher,,Dr.,,,,
272258,Seiermann,5,05/22,17.02.1966,,Staatssekretär . . . 906 D Fragen des  Felder,,Dr.,,,,
272259,Ott,5,05/22,17.02.1966,,,,,,,CDU/CSU,
272260,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272261,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272262,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272263,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272264,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272265,Bartsch,5,05/22,17.02.1966,,,,,,,SPD,
272266,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272267,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272268,Bartsch,5,05/22,17.02.1966,,,,,,,SPD,
272269,Seierinann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272270,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272271,Fellermaier,5,05/22,17.02.1966,,,,,,,SPD,
272272,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272273,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272274,Fellermaier,5,05/22,17.02.1966,,,,,,,SPD,
272275,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272276,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272277,Brück,5,05/22,17.02.1966,,,,,,,SPD,Holz
272278,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272279,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272280,Brück,5,05/22,17.02.1966,,,,,,,SPD,Holz
272281,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272282,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272283,Westphal,5,05/22,17.02.1966,,,,,,,SPD,
272284,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272285,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272286,Westphal,5,05/22,17.02.1966,,,,,,,SPD,
272287,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272288,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272289,Strohmayr,5,05/22,17.02.1966,,,,,,,SPD,
272290,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272291,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272292,Strohmayr,5,05/22,17.02.1966,,,,,,,SPD,
272293,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272294,Strohmayr,5,05/22,17.02.1966,,,,,,,SPD,
272295,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272296,Börner,5,05/22,17.02.1966,,,,,,,SPD,
272297,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272298,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272299,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272300,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272301,Apel,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272302,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272303,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272304,Apel,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272305,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272306,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272307,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272308,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272309,Apel,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272310,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272311,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272312,Apel,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272313,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272314,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272315,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272316,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272317,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272318,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272319,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272320,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272321,Felder,5,05/22,17.02.1966,,,,,,,SPD,
272322,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272323,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272324,Felder,5,05/22,17.02.1966,,,,,,,SPD,
272325,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272326,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272327,Kempfler,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272328,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272329,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272330,Kempfler,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272331,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272332,Kempfler,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272333,Seiermann,5,05/22,17.02.1966,,Staatssekretär im Bundesministerium für Verkehr,,Dr.,,,,
272334,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272335,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272336,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272337,Löbbert,5,05/22,17.02.1966,,,,,,,SPD,
272338,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272339,Löbbert,5,05/22,17.02.1966,,,,,,,SPD,
272340,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272341,löbbert,5,05/22,17.02.1966,,,,,,,SPD,
272342,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272343,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272344,Wagner,5,05/22,17.02.1966,,,,,,,CDU/CSU,
272345,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272346,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272347,Reichmann,5,05/22,17.02.1966,,,,,,,FDP,
272348,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272349,Rinderspacher,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272350,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272351,Logemann,5,05/22,17.02.1966,,,,,,,FDP,
272352,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272353,Reichmann,5,05/22,17.02.1966,,,,,,,FDP,
272354,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272355,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272356,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272357,Hofmann,5,05/22,17.02.1966,,,,,,,SPD,Hof
272358,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272359,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272360,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272361,Hörmann,5,05/22,17.02.1966,,,,,,,SPD,Freiburg
272362,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272363,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272364,Strohmayr,5,05/22,17.02.1966,,,,,,,SPD,
272365,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272366,Strohmayr,5,05/22,17.02.1966,,,,,,,SPD,
272367,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272368,Cramer,5,05/22,17.02.1966,,,,,,,SPD,
272369,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272370,Cramer,5,05/22,17.02.1966,,,,,,,SPD,
272371,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272372,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272373,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272374,Müller,5,05/22,17.02.1966,,,,Dr.,,,SPD,München
272375,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272376,Müller,5,05/22,17.02.1966,,,,Dr.,,,SPD,München
272377,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272378,Büttner,5,05/22,17.02.1966,,,,,,,SPD,
272379,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272380,Besold,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272381,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272382,Killat,5,05/22,17.02.1966,,,,,,,SPD,
272383,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272384,Killat,5,05/22,17.02.1966,,,,,,,SPD,
272385,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272386,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272387,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272388,Besold,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272389,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272390,Ott,5,05/22,17.02.1966,,,,,,,CDU/CSU,
272391,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272392,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272393,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272394,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272395,Herklotz,5,05/22,17.02.1966,weiblich,,,,,,SPD,
272396,Herklotz,5,05/22,17.02.1966,weiblich,,,,,,SPD,
272397,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272398,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272399,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272400,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272401,Kuntscher,5,05/22,17.02.1966,,,,,,,CDU/CSU,
272402,Probst,5,05/22,17.02.1966,weiblich,,Vizepräsident,Dr.,,,,
272403,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272404,Schmidt,5,05/22,17.02.1966,,,,Dr.,,,SPD,Gellersen
272405,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272406,Schmidt,5,05/22,17.02.1966,,,,Dr.,,,SPD,Gellersen
272407,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272408,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272409,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272410,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272411,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272412,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272413,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272414,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272415,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272416,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272417,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272418,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272419,Haage,5,05/22,17.02.1966,,,,,,,SPD,München
272420,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272421,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272422,Leber,5,05/22,17.02.1966,,,,,,,SPD,
272423,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272424,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272425,Killat,5,05/22,17.02.1966,,,,,,,SPD,
272426,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272427,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272428,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272429,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272430,Wehner,5,05/22,17.02.1966,,,,,,,SPD,
272431,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272432,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272433,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272434,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272435,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272436,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272437,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272438,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272439,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272440,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272441,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272442,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272443,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272444,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272445,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272446,Wehner,5,05/22,17.02.1966,,,,,,,,
272447,Wehner,5,05/22,17.02.1966,,,,,,,,
272448,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272449,Krips,5,05/22,17.02.1966,weiblich,,,Dr.,,,SPD,
272450,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272451,Krips,5,05/22,17.02.1966,weiblich,,,Dr.,,,SPD,
272452,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272453,Opitz,5,05/22,17.02.1966,,,,,,,FDP,
272454,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272455,Opitz,5,05/22,17.02.1966,,,,,,,FDP,
272456,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272457,Opitz,5,05/22,17.02.1966,,,,,,,FDP,
272458,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272459,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272460,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272461,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272462,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272463,Matthöfer,5,05/22,17.02.1966,,,,,,,SPD,
272464,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272465,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272466,Schmidt,5,05/22,17.02.1966,,,,,,,SPD,Hamburg
272467,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272468,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272469,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272470,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272471,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272472,h. C. Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272473,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272474,Schmidt,5,05/22,17.02.1966,,,,,,,SPD,Hamburg
272475,h. C. Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272476,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272477,Schmidt,5,05/22,17.02.1966,,,,,,,SPD,Hamburg
272478,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272479,Wehner,5,05/22,17.02.1966,,,,,,,,
272480,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272481,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272482,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272483,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272484,Schmidt,5,05/22,17.02.1966,,,,,,,SPD,Hamburg
272485,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272486,Wehner,5,05/22,17.02.1966,,,,,,,,
272487,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272488,Schmidt,5,05/22,17.02.1966,,,,,,,SPD,Hamburg
272489,h. C. Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272490,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272491,Schmidt,5,05/22,17.02.1966,,,,,,,SPD,Hamburg
272492,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272493,Schmidt,5,05/22,17.02.1966,,,,,,,SPD,Hamburg
272494,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272495,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272496,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272497,h. C. Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272498,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272499,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272500,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272501,Schmid,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272502,Fritz,5,05/22,17.02.1966,,,,,,,CDU/CSU,Welzheim
272503,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272504,E. h. Möller,5,05/22,17.02.1966,,,,Dr. h. c.,,,SPD,
272505,Erhard,5,05/22,17.02.1966,,Bundeskanzler,,Dr.,,,,
272506,E. h. Möller,5,05/22,17.02.1966,,,,Dr. h. c.,,,SPD,
272507,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272508,E. h. Möller,5,05/22,17.02.1966,,,,Dr. h. c.,,,SPD,
272509,Luda,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272510,E. h. Möller,5,05/22,17.02.1966,,,,Dr. h. c.,,,SPD,
272511,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272512,Staratzke,5,05/22,17.02.1966,,,,Dr.,,,FDP,
272513,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272514,Müller,5,05/22,17.02.1966,,,,,,,CDU/CSU,Berlin
272515,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272516,Dahlgrün,5,05/22,17.02.1966,,Bundesminister der Finanzen,,Dr.,,,,
272517,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272518,Dahlgrün,5,05/22,17.02.1966,,Bundesminister der Finanzen,,Dr.,,,,
272519,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272520,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272521,Killat,5,05/22,17.02.1966,,,,,,,SPD,
272522,Dahlgrün,5,05/22,17.02.1966,,Bundesminister der Finanzen,,Dr.,,,,
272523,Killat,5,05/22,17.02.1966,,,,,,,SPD,
272524,Dahlgrün,5,05/22,17.02.1966,,Bundesminister der Finanzen,,Dr.,,,,
272525,Killat,5,05/22,17.02.1966,,,,,,,SPD,
272526,Dahlgrün,5,05/22,17.02.1966,,Bundesminister der Finanzen,,Dr.,,,,
272527,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272528,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272529,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272530,Schwörer,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272531,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272532,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272533,Elbrächter,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272534,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272535,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272536,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272537,Schwörer,5,05/22,17.02.1966,,,,Dr.,,,CDU/CSU,
272538,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272539,Schoettle,5,05/22,17.02.1966,,,Vizepräsident,,,,,
272540,Starke,5,05/22,17.02.1966,,,,Dr.,,,FDP,Franken
272541,Wehner,5,05/22,17.02.1966,,,,,,,,
272542,Dehler,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272543,Starke,5,05/22,17.02.1966,,,,Dr.,,,FDP,Franken
272544,Dehler,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272545,Starke,5,05/22,17.02.1966,,,,Dr.,,,FDP,Franken
272546,Dehler,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272547,Starke,5,05/22,17.02.1966,,,,Dr.,,,FDP,Franken
272548,Dehler,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272549,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272550,Starke,5,05/22,17.02.1966,,,,Dr.,,,FDP,Franken
272551,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272552,Starke,5,05/22,17.02.1966,,,,Dr.,,,FDP,Franken
272553,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272554,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272555,Starke,5,05/22,17.02.1966,,,,Dr.,,,FDP,Franken
272556,Dehler,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272557,Starke,5,05/22,17.02.1966,,,,Dr.,,,FDP,Franken
272558,Schiller,5,05/22,17.02.1966,,,,Dr.,,,SPD,
272559,Starke,5,05/22,17.02.1966,,,,Dr.,,,FDP,Franken
272560,Dehler,5,05/22,17.02.1966,,,Vizepräsident,Dr.,,,,
272561,Budde,5,05/22,17.02.1966,,,,,,,CDU/CSU,
272562,Leber,5,05/22,17.02.1966,,,,,,,SPD,
272563,Budde,5,05/22,17.02.1966,,,,,,,CDU/CSU,
272564,Leber,5,05/22,17.02.1966,,,,,,,SPD,
272565,Budde,5,05/22,17.02.1966,,,,,,,CDU/CSU,
