RB_ID,RB_Name,WAHLPERIODE,NR,DATUM,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
188931,Ehlers,2,02/52,22.10.1954,,Präsident,D. Dr.,,,,
188932,Ehlers,2,02/52,22.10.1954,,Präsident,D. Dr.,,,,
188933,Cillien,2,02/52,22.10.1954,,,,,,CDU/CSU,
188935,Ehlers,2,02/52,22.10.1954,,Präsident,D. Dr.,,,,
188936,Metzger,2,02/52,22.10.1954,,,,,,SPD,
188937,Cillien,2,02/52,22.10.1954,,,,,,,
188938,Kliesing,2,02/52,22.10.1954,,,Dr.,,,CDU/CSU,
188939,Metzger,2,02/52,22.10.1954,,,,,,SPD,
188940,Ehlers,2,02/52,22.10.1954,,Präsident,D. Dr.,,,,
188941,Strosche,2,02/52,22.10.1954,,,Dr.,,,GB/BHE,
188942,Jaeger,2,02/52,22.10.1954,,Vizepräsident,Dr.,,,,
188943,Gontrum,2,02/52,22.10.1954,,,,,,CDU/CSU,
188944,Jaeger,2,02/52,22.10.1954,,Vizepräsident,Dr.,,,,
188945,Kühn,2,02/52,22.10.1954,,,,,,SPD,Köln
188946,Jaeger,2,02/52,22.10.1954,,Vizepräsident,Dr.,,,,
188947,Gontrum,2,02/52,22.10.1954,,,,,,CDU/CSU,
188948,Kühn,2,02/52,22.10.1954,,,,,,SPD,Köln
188949,Jaeger,2,02/52,22.10.1954,,Vizepräsident,Dr.,,,,
188950,Schröder,2,02/52,22.10.1954,Bundesminister des Innern,,Dr.,,,,
188951,Jaeger,2,02/52,22.10.1954,,Vizepräsident,Dr.,,,,
188952,Unertl,2,02/52,22.10.1954,Berichterstatter,,,,,CDU/CSU,
188953,Jaeger,2,02/52,22.10.1954,,Vizepräsident,Dr.,,,,
188954,Ehlers,2,02/53,04.11.1954,,,D. Dr.,,,,
188955,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188956,Meyer,2,02/53,04.11.1954,Schriftführerin,,,,,,Dortmund
188957,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188958,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188959,Ritzel,2,02/53,04.11.1954,,,,,,SPD,
188960,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188961,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188962,Ritzel,2,02/53,04.11.1954,,,,,,SPD,
188963,Ritzel,2,02/53,04.11.1954,,,,,,SPD,
188964,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188965,Ritzel,2,02/53,04.11.1954,,,,,,SPD,
188966,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188967,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188968,Brück,2,02/53,04.11.1954,,,,,,CDU/CSU,
188969,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188970,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188971,Brück,2,02/53,04.11.1954,,,,,,CDU/CSU,
188972,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188973,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188974,Brück,2,02/53,04.11.1954,,,,,,CDU/CSU,
188975,Brück,2,02/53,04.11.1954,,,,,,CDU/CSU,
188976,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188977,Bucher,2,02/53,04.11.1954,,,Dr.,,,FDP,
188978,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188979,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188980,Josten,2,02/53,04.11.1954,,,,,,CDU/CSU,
188981,Josten,2,02/53,04.11.1954,,,,,,CDU/CSU,
188982,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188983,Josten,2,02/53,04.11.1954,,,,,,CDU/CSU,
188984,Josten,2,02/53,04.11.1954,,,,,,CDU/CSU,
188985,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188986,Schmidt,2,02/53,04.11.1954,,,,,,SPD,Hamburg
188987,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188988,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188989,Schmidt,2,02/53,04.11.1954,,,,,,SPD,Hamburg
188990,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188991,Schmidt,2,02/53,04.11.1954,,,,,,SPD,Hamburg
188992,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188993,Schmidt,2,02/53,04.11.1954,,,,,,SPD,Hamburg
188994,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188995,Bender,2,02/53,04.11.1954,Antragsteller,,,,,GB/BHE,
188997,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
188998,Müller,2,02/53,04.11.1954,,,Dr.,,,CDU/CSU,Bonn
188999,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189000,Kriedemann,2,02/53,04.11.1954,,,,,,SPD,
189001,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189002,Horlacher,2,02/53,04.11.1954,,,Dr.,,,CDU/CSU,
189003,Schmid,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189004,Horlacher,2,02/53,04.11.1954,,,Dr.,,,CDU/CSU,
189005,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189006,Müller,2,02/53,04.11.1954,,,,,,DP,Wehdel
189007,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189008,Dannemann,2,02/53,04.11.1954,,,,,,FDP,
189009,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189010,Lübke,2,02/53,04.11.1954,"Bundesminister für Ernährung, Landwirtschaft und Forsten.",,Dr. h. c.,,,,
189011,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189012,Bender,2,02/53,04.11.1954,,,,,,GB/BHE,
189013,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189014,Kriedemann,2,02/53,04.11.1954,,,,,,SPD,
189015,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189016,Müller,2,02/53,04.11.1954,,,Dr.,,,CDU/CSU,Bonn
189017,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189018,Geiger,2,02/53,04.11.1954,Berichterstatter,,,,,CDU/CSU,München
189019,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189020,Kirchhoff,2,02/53,04.11.1954,Berichterstatter,,,,,CDU/CSU,
189021,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189022,Mellies,2,02/53,04.11.1954,,,,,,SPD,
189023,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189024,Pohle,2,02/53,04.11.1954,Berichterstatter,,Dr.,,,CDU/CSU,Düsseldorf
189025,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189026,Serres,2,02/53,04.11.1954,,,Dr.,,,,
189027,Griem,2,02/53,04.11.1954,Berichterstatter,,,,,CDU/CSU,
189028,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189029,Lindrath,2,02/53,04.11.1954,Antragsteller,,Dr.,,,CDU/CSU,
189030,Jaeger,2,02/53,04.11.1954,,Vizepräsident,Dr.,,,,
189031,Schmid,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189032,Schmid,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189033,Müller,2,02/54,05.11.1954,Anfragender,,,,,DP,Wehdel
189034,Schmid,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189035,Schmid,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189036,Buchka,2,02/54,05.11.1954,,,Dr.,von,,CDU/CSU,
189037,Schmid,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189038,Hermsdorf,2,02/54,05.11.1954,,,,,,SPD,
189039,Schmid,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189040,Haasler,2,02/54,05.11.1954,,,,,,GB/BHE,
189041,Schmid,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189042,Hermsdorf,2,02/54,05.11.1954,,,,,,SPD,
189043,Haasler,2,02/54,05.11.1954,,,,,,GB/BHE,
189044,Schmid,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189045,Brühler,2,02/54,05.11.1954,Antragsteller,,Dr.,,,DP,Brühl
189046,Schmid,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189047,Kleindinst CDU/CSU),2,02/54,05.11.1954,,,Dr.,,,CDU/CSU,
189048,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189049,Feller,2,02/54,05.11.1954,,,,,,GB/BHE,
189050,Willeke,2,02/54,05.11.1954,,,Dr.,,,,
189051,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189052,Schneider,2,02/54,05.11.1954,,,,,,DP,Bremerhaven
189053,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189054,Gaul,2,02/54,05.11.1954,,,,,,FDP,
189055,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189056,Marx,2,02/54,05.11.1954,,,,,,SPD,
189057,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189058,Strosche,2,02/54,05.11.1954,,,Dr.,,,GB/BHE,
189059,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189060,Kleindinst,2,02/54,05.11.1954,,,Dr.,,,CDU/CSU,
189061,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189062,Brühler,2,02/54,05.11.1954,Antragsteller,,Dr.,,,DP,Brühl
189063,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189064,Körner,2,02/54,05.11.1954,Berichterstatter,,,,,GB/BHE,
189065,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189066,Leonhard,2,02/54,05.11.1954,,,,,,CDU/CSU,
189067,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189068,Ohlig,2,02/54,05.11.1954,Berichterstatter,,,,,SPD,
189069,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189070,Ritzel,2,02/54,05.11.1954,,,,,,SPD,
189071,Schneider,2,02/54,05.11.1954,,Vizepräsident,Dr.,,,,
189072,Gülich,2,02/55,16.11.1954,,,Dr.,,,SPD,
189073,Lindrath,2,02/55,16.11.1954,,,Dr.,,,CDU/CSU,
189074,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189075,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189076,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189077,Gülich,2,02/55,16.11.1954,Berichterstatter,,Dr.,,,SPD,
189078,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189079,Gülich,2,02/55,16.11.1954,Berichterstatter,,Dr.,,,SPD,
189080,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189081,Starke,2,02/55,16.11.1954,,,Dr.,,,FDP,
189082,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189083,Dresbach,2,02/55,16.11.1954,,,Dr.,,,CDU/CSU,
189084,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189085,Gülich,2,02/55,16.11.1954,,,Dr.,,,SPD,
189086,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189087,Dresbach,2,02/55,16.11.1954,,,Dr.,,,CDU/CSU,
189088,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189089,Starke,2,02/55,16.11.1954,,,Dr.,,,FDP,
189090,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189091,Lindrath,2,02/55,16.11.1954,Berichterstatter,,Dr.,,,CDU/CSU,
189092,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189093,Wellhausen,2,02/55,16.11.1954,,,Dr.,,,FDP,
189094,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189095,Frenzel,2,02/55,16.11.1954,,,,,,SPD,
189096,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189097,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189098,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189099,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189100,Neuburger,2,02/55,16.11.1954,,,,,,CDU/CSU,
189101,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189102,Hauffe,2,02/55,16.11.1954,,,,,,SPD,
189103,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189104,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189105,Hauffe,2,02/55,16.11.1954,,,,,,SPD,
189106,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189107,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189108,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189109,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189110,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189111,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189112,Eickhoff,2,02/55,16.11.1954,,,,,,DP,
189113,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189114,Neuburger,2,02/55,16.11.1954,,,,,,CDU/CSU,
189115,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189116,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189117,Wellhausen,2,02/55,16.11.1954,,,Dr.,,,FDP,
189118,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189119,Neuburger,2,02/55,16.11.1954,,,,,,CDU/CSU,
189120,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189121,Neuburger,2,02/55,16.11.1954,,,,,,CDU/CSU,
189122,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189123,Neuburger,2,02/55,16.11.1954,,,,,,CDU/CSU,
189124,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189125,Struve,2,02/55,16.11.1954,,,,,,CDU/CSU,
189126,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189127,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189128,Struve,2,02/55,16.11.1954,,,,,,CDU/CSU,
189129,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189130,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189131,Wellhausen,2,02/55,16.11.1954,,,Dr.,,,FDP,
189132,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189133,Neuburger,2,02/55,16.11.1954,,,,,,CDU/CSU,
189134,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189135,Neuburger,2,02/55,16.11.1954,,,,,,CDU/CSU,
189136,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189137,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189138,Wellhausen,2,02/55,16.11.1954,,,Dr.,,,FDP,
189139,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189140,Miessner,2,02/55,16.11.1954,,,Dr.,,,FDP,
189141,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189142,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189143,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189144,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189145,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189146,Miessner,2,02/55,16.11.1954,,,Dr.,,,FDP,
189147,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189148,Neuburger,2,02/55,16.11.1954,,,,,,CDU/CSU,
189149,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189150,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189151,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189152,Erler,2,02/55,16.11.1954,,,,,,SPD,
189153,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189154,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189155,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189156,Dresbach,2,02/55,16.11.1954,,,Dr.,,,CDU/CSU,
189157,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189158,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189159,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189160,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189161,Königswarter,2,02/55,16.11.1954,,,Dr.,,,SPD,
189162,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189163,Eckhardt,2,02/55,16.11.1954,,,Dr.,,,GB/BHE,
189164,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189165,Gibbert,2,02/55,16.11.1954,,,,,,CDU/CSU,
189166,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189167,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189168,Neuburger,2,02/55,16.11.1954,,,,,,CDU/CSU,
189169,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189170,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189171,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189172,Regling,2,02/55,16.11.1954,,,,,,SPD,
189173,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189174,Schild,2,02/55,16.11.1954,,,Dr.,,,DP,Düsseldorf
189175,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189176,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189177,Günther,2,02/55,16.11.1954,,,,,,CDU/CSU,
189178,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189179,Wellhausen,2,02/55,16.11.1954,,,Dr.,,,FDP,
189180,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189181,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189182,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189183,Beyer,2,02/55,16.11.1954,,,,,,SPD,Frankfurt
189184,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189185,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189186,Neuburger,2,02/55,16.11.1954,,,,,,CDU/CSU,
189187,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189188,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189189,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189190,Wellhausen,2,02/55,16.11.1954,,,Dr.,,,FDP,
189191,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189192,Eickhoff,2,02/55,16.11.1954,,,,,,DP,
189193,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189194,Beyer,2,02/55,16.11.1954,,,,,,SPD,Frankfurt
189195,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189196,Miessner,2,02/55,16.11.1954,,,Dr.,,,FDP,
189197,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189198,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189199,Eckhardt,2,02/55,16.11.1954,,,Dr.,,,GB/BHE,
189200,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189201,Wellhausen,2,02/55,16.11.1954,,,Dr.,,,FDP,
189202,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189203,Seuffert,2,02/55,16.11.1954,,,,,,SPD,
189204,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189205,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189206,Brentano,2,02/55,16.11.1954,,,Dr.,von,,CDU/CSU,
189207,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189208,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189209,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189210,Menzel,2,02/55,16.11.1954,,,Dr.,,,SPD,
189211,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189212,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189213,Wellhausen,2,02/55,16.11.1954,,,Dr.,,,FDP,
189214,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189215,Krone,2,02/55,16.11.1954,,,Dr.,,,CDU/CSU,
189216,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189217,Krone,2,02/55,16.11.1954,,,Dr.,,,CDU/CSU,
189218,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189219,Menzel,2,02/55,16.11.1954,,,Dr.,,,SPD,
189220,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189221,Krone,2,02/55,16.11.1954,,,Dr.,,,CDU/CSU,
189222,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189223,Menzel,2,02/55,16.11.1954,,,Dr.,,,SPD,
189224,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189225,Krone,2,02/55,16.11.1954,,,Dr.,,,CDU/CSU,
189226,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189227,Reif,2,02/55,16.11.1954,,,Dr.,,,FDP,
189228,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189229,Krone,2,02/55,16.11.1954,,,Dr.,,,CDU/CSU,
189230,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189231,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189232,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189233,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189234,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189235,Gerstenmaier,2,02/55,16.11.1954,,,D. Dr.,,,CDU/CSU,
189236,Schmid,2,02/55,16.11.1954,,Vizepräsident,Dr.,,,,
189237,Gerstenmaier,2,02/55,16.11.1954,,Präsident,D. Dr.,,,,
189238,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189239,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189240,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189241,Neuburger,2,02/56,18.11.1954,,,,,,CDU/CSU,
189242,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189243,Neuburger,2,02/56,18.11.1954,,,,,,CDU/CSU,
189244,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189245,Beyer,2,02/56,18.11.1954,,,,,,SPD,Frankfurt
189246,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189247,Krammig,2,02/56,18.11.1954,,,,,,CDU/CSU,
189248,Neuburger,2,02/56,18.11.1954,,,,,,,
189249,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189250,Ilk,2,02/56,18.11.1954,,,Dr.,,,FDP,
189251,Beyer hat auch darauf hingewiesen,2,02/56,18.11.1954,"daß es unbillig wäre, die im Betrieb des Mannes mitarbeitende Ehefrau aus der Steuerbegünstigung herauszunehmen. Darum haben wir unter Ziffer 1 unseres Antrags als Abs. 4 folgende Formulierung eingefügt",,,,,,
189252,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189253,Eckhardt,2,02/56,18.11.1954,,,Dr.,,,GB/BHE,
189254,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189255,Wellhausen,2,02/56,18.11.1954,,,Dr.,,,FDP,
189256,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189257,Finckenstein,2,02/56,18.11.1954,,,,,Gräfin,GB/BHE,
189258,Gerstenmaier,2,02/56,18.11.1954,,Präsident,D. Dr.,,,,
189259,Struve,2,02/56,18.11.1954,,,,,,CDU/CSU,
189260,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189261,Vietje,2,02/56,18.11.1954,,,,,,CDU/CSU,
189262,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189263,Ilk,2,02/56,18.11.1954,,,Dr.,,,FDP,
189264,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189265,Krammig,2,02/56,18.11.1954,,,,,,CDU/CSU,
189266,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189267,Elbrächter,2,02/56,18.11.1954,,,Dr.,,,DP,
189268,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189269,Wellhausen,2,02/56,18.11.1954,,,Dr.,,,FDP,
189270,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189271,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189272,Ilk,2,02/56,18.11.1954,,,Dr.,,,FDP,
189273,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189274,Ilk,2,02/56,18.11.1954,,,Dr.,,,FDP,
189275,Ilk,2,02/56,18.11.1954,,,Dr.,,,FDP,
189276,Lüders,2,02/56,18.11.1954,,,Dr.,,,FDP,
189277,Lijders,2,02/56,18.11.1954,,,Dr.,,,FDP,
189278,Ilk,2,02/56,18.11.1954,,,Dr.,,,FDP,
189279,Ilk,2,02/56,18.11.1954,,,Dr.,,,FDP,
189280,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189281,Ilk,2,02/56,18.11.1954,,,Dr.,,,FDP,
189282,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189283,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189284,Pitz,2,02/56,18.11.1954,,,,,,CDU/CSU,
189285,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189286,Miessner,2,02/56,18.11.1954,,,Dr.,,,FDP,
189287,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189288,Günther,2,02/56,18.11.1954,,,,,,CDU/CSU,
189289,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189290,Seuffert,2,02/56,18.11.1954,,,,,,SPD,
189291,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189292,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189293,Miessner,2,02/56,18.11.1954,,,Dr.,,,FDP,
189294,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189295,Seuffert,2,02/56,18.11.1954,,,,,,SPD,
189296,Schmid,2,02/56,18.11.1954,,Vizepräsident,Dr.,,,,
189297,Ilk,2,02/56,18.11.1954,,,Dr.,,,FDP,
