RB_ID,RB_Name,WAHLPERIODE,NR,DATUM,GESCHLECHT,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
421368,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421369,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421370,Enders,8,08/58,24.11.1977,,,,Dr.,,,SPD,
421371,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421372,Enders,8,08/58,24.11.1977,,,,Dr.,,,SPD,
421373,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421374,Müller,8,08/58,24.11.1977,,,,,,,CDU/CSU,Berlin
421375,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421376,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421377,Stutzer,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421378,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421379,Becker,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Frankfurt
421380,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421381,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421382,Becker,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Frankfurt
421383,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421384,Becker,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Frankfurt
421385,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421386,Jaunich,8,08/58,24.11.1977,,,,,,,SPD,
421387,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421388,Müller,8,08/58,24.11.1977,,,,,,,CDU/CSU,Berlin
421389,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421390,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421391,Becker,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Frankfurt
421392,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421393,Becker,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Frankfurt
421394,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421395,Ey,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421396,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421397,Müller,8,08/58,24.11.1977,,,,,,,CDU/CSU,Berlin
421398,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421399,Simonis,8,08/58,24.11.1977,weiblich,,,,,,SPD,
421400,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421401,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421402,Stutzer,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421403,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421404,Stutzer,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421405,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421406,Stutzer,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421407,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421408,Simonis,8,08/58,24.11.1977,weiblich,,,,,,SPD,
421409,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421410,Wolters,8,08/58,24.11.1977,,"Staatssekretär im Ministerium für Jugend, Familie und Gesundheit",,Dr.,,,,
421411,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421412,Simonis,8,08/58,24.11.1977,weiblich,,,,,,SPD,
421413,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421414,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421415,Simonis,8,08/58,24.11.1977,weiblich,,,,,,SPD,
421416,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421417,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421418,Stutzer,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421419,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421420,Stutzer,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421421,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421422,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421423,Becker,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Frankfurt
421424,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421425,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421426,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421427,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421428,Will-Feld,8,08/58,24.11.1977,weiblich,,,,,,CDU/CSU,
421429,Walters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421430,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421431,Will-Feld,8,08/58,24.11.1977,weiblich,,,,,,CDU/CSU,
421432,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421433,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421434,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421435,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421436,Will-Feld,8,08/58,24.11.1977,weiblich,,,,,,CDU/CSU,
421437,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421438,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421439,Will-Feld,8,08/58,24.11.1977,weiblich,,,,,,CDU/CSU,
421440,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421441,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421442,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421443,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421444,Krone-Appuhn,8,08/58,24.11.1977,weiblich,,,,,,CDU/CSU,
421445,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421446,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421447,Krone-Appuhn,8,08/58,24.11.1977,weiblich,,,,,,CDU/CSU,
421448,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421449,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421450,Kunz,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Weiden
421451,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421452,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421453,Jäger,8,08/58,24.11.1977,,,,,,,CDU/CSU,Wangen
421454,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421455,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421456,Becker,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Frankfurt
421457,Wolters,8,08/58,24.11.1977,,Staatssekretär,,Dr.,,,,
421458,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421459,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421460,Enders,8,08/58,24.11.1977,,,,Dr.,,,SPD,
421461,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421462,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421463,Laufs,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,
421464,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421465,Laufs,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,
421466,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421467,Jäger,8,08/58,24.11.1977,,,,,,,CDU/CSU,Wangen
421468,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421469,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421470,Kunz,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Weiden
421471,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421472,Kunz,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Weiden
421473,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421474,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421475,Horstmeier,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421476,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421477,Horstmeier,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421478,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421479,Müller,8,08/58,24.11.1977,,,,,,,CDU/CSU,Berlin
421480,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421481,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421482,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421483,Conradi,8,08/58,24.11.1977,,,,,,,SPD,
421484,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421485,Conradi,8,08/58,24.11.1977,,,,,,,SPD,
421486,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421487,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421488,Conradi,8,08/58,24.11.1977,,,,,,,SPD,
421489,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421490,Conradi,8,08/58,24.11.1977,,,,,,,SPD,
421491,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421492,Carstens,8,08/58,24.11.1977,,,Präsident,,,,,
421493,Penner,8,08/58,24.11.1977,,,,Dr.,,,SPD,
421494,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421495,Schwarz,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421496,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421497,Schwarz,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421498,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421499,Schwarz,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421500,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421501,Wimmer,8,08/58,24.11.1977,,,,,,,CDU/CSU,Mönchengladbach
421502,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421503,Maihofer,8,08/58,24.11.1977,,Bundesminister des Innern,,Dr.,,,,
421504,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421505,Maihofer,8,08/58,24.11.1977,,Bundesminister des Innern,,Dr.,,,,
421506,Waffenschmidt,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,
421507,Maihofer,8,08/58,24.11.1977,,Bundesminister des Innern,,Dr.,,,,
421508,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421509,Maihofer,8,08/58,24.11.1977,,Bundesminister des Innern,,Dr.,,,,
421510,Aerssen,8,08/58,24.11.1977,,,,Dr.,van,,CDU/CSU,
421511,Maihofer,8,08/58,24.11.1977,,Bundesminister des Innern,,Dr.,,,,
421512,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421513,Maihofer,8,08/58,24.11.1977,,Bundesminister des Innern,,Dr.,,,,
421514,Althammer,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,
421515,Maihofer,8,08/58,24.11.1977,,Bundesminister des Innern,,Dr.,,,,
421516,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421517,des Senats Koschnick,8,08/58,24.11.1977,,,Präsident,,,,,Bremen
421518,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421519,des Senats Koschnick,8,08/58,24.11.1977,,,Präsident,,,,,Bremen
421520,Jahn,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Münster
421521,des Senats Koschnick,8,08/58,24.11.1977,,,Präsident,,,,,Bremen
421522,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421523,des Senats Koschnick,8,08/58,24.11.1977,,,Präsident,,,,,Bremen
421524,Schneider,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,
421525,des Senats Koschnick,8,08/58,24.11.1977,,,Präsident,,,,,Bremen
421526,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421527,Lemmrich,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421528,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421529,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421530,Schneider,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,
421531,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421532,Jahn,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Münster
421533,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421534,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421535,Kühbacher,8,08/58,24.11.1977,,,,,,,SPD,
421536,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421537,Hoffie,8,08/58,24.11.1977,,,,,,,FDP,Hof
421538,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421539,Müntefering,8,08/58,24.11.1977,,,,,,,SPD,
421540,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421541,Müntefering,8,08/58,24.11.1977,,,,,,,SPD,
421542,Jahn,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,Münster
421543,Müntefering,8,08/58,24.11.1977,,,,,,,SPD,
421544,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421545,Müntefering,8,08/58,24.11.1977,,,,,,,SPD,
421546,Hürland,8,08/58,24.11.1977,weiblich,,,,,,CDU/CSU,
421547,Müntefering,8,08/58,24.11.1977,,,,,,,SPD,
421548,Schmitt-Vockenhausen,8,08/58,24.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421549,Müntefering,8,08/58,24.11.1977,,,,,,,SPD,
421550,Kühbacher,8,08/58,24.11.1977,,,,,,,SPD,
421551,Müntefering,8,08/58,24.11.1977,,,,,,,SPD,
421552,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421553,Waffenschmidt,8,08/58,24.11.1977,,,,Dr.,,,CDU/CSU,
421554,Müntefering,8,08/58,24.11.1977,,,,,,,SPD,
421555,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421556,Braun,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421557,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421558,Neumeister,8,08/58,24.11.1977,weiblich,,,Dr.,,,CDU/CSU,
421559,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421560,Glombig,8,08/58,24.11.1977,,,,,,,SPD,
421561,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421562,Spitzmüller,8,08/58,24.11.1977,,,,,,,FDP,
421563,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421564,Pack,8,08/58,24.11.1977,weiblich,,,,,,CDU/CSU,
421565,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421566,Egert,8,08/58,24.11.1977,,,,,,,SPD,
421567,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421568,Burger,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421569,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421570,Sick,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421571,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421572,Huber,8,08/58,24.11.1977,weiblich,"Bundesminister für Jugend, Familie und Gesundheit",,,,,,
421573,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421574,Aerssen,8,08/58,24.11.1977,,,,Dr.,van,,CDU/CSU,
421575,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421576,Aerssen,8,08/58,24.11.1977,,,,Dr.,van,,CDU/CSU,
421577,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421578,Aerssen,8,08/58,24.11.1977,,,,Dr.,van,,CDU/CSU,
421579,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421580,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421581,Gerstl,8,08/58,24.11.1977,,,,,,,SPD,Passau
421582,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421583,Gerstl,8,08/58,24.11.1977,,,,,,,SPD,Passau
421584,Biehle,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421585,Gerstl,8,08/58,24.11.1977,,,,,,,SPD,Passau
421586,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421587,Berger,8,08/58,24.11.1977,,,,,,,CDU/CSU,Berg
421588,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421589,Liedtke,8,08/58,24.11.1977,,,,,,,SPD,
421590,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421591,Wendig,8,08/58,24.11.1977,,,,Dr.,,,FDP,
421592,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421593,Wisniewski,8,08/58,24.11.1977,weiblich,,,Dr.,,,CDU/CSU,
421594,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421595,Thüsing,8,08/58,24.11.1977,,,,,,,SPD,
421596,Renger,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421597,Funcke,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421598,Funcke,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421599,Stahlberg,8,08/58,24.11.1977,,,,,,,CDU/CSU,
421600,Funcke,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421601,Gerstl,8,08/58,24.11.1977,,,,,,,SPD,Passau
421602,Funcke,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421603,Ludewig,8,08/58,24.11.1977,,,,,,,FDP,
421604,Funcke,8,08/58,24.11.1977,weiblich,,Vizepräsident,,,,,
421605,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421606,Vogel,8,08/59,25.11.1977,,Bundesminister der Justiz,,Dr.,,,,
421607,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421608,Heimrich,8,08/59,25.11.1977,,,,,,,CDU/CSU,
421610,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421611,Sieglerschmidt,8,08/59,25.11.1977,,,,,,,SPD,
421612,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421613,Wolfgramm,8,08/59,25.11.1977,,,,,,,FDP,Göttingen
421614,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421615,Böhm,8,08/59,25.11.1977,,,,,,,CDU/CSU,Melsungen
421616,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421617,Mattick,8,08/59,25.11.1977,,,,,,,SPD,
421618,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421619,Mattick,8,08/59,25.11.1977,,,,,,,SPD,
421620,Jäger,8,08/59,25.11.1977,,,,,,,CDU/CSU,Wangen
421621,Mattick,8,08/59,25.11.1977,,,,,,,SPD,
421622,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421623,Hoppe,8,08/59,25.11.1977,,,,,,,FDP,
421624,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421625,Hoppe,8,08/59,25.11.1977,,,,,,,FDP,
421626,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421627,Böhm,8,08/59,25.11.1977,,,,,,,CDU/CSU,Melsungen
421628,Hoppe,8,08/59,25.11.1977,,,,,,,FDP,
421629,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421630,Hoppe,8,08/59,25.11.1977,,,,,,,FDP,
421631,Jäger,8,08/59,25.11.1977,,,,,,,CDU/CSU,Wangen
421632,Hoppe,8,08/59,25.11.1977,,,,,,,FDP,
421633,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421634,Hoppe,8,08/59,25.11.1977,,,,,,,FDP,
421635,Jäger,8,08/59,25.11.1977,,,,,,,CDU/CSU,Wangen
421636,Hoppe,8,08/59,25.11.1977,,,,,,,FDP,
421637,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421638,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421639,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421640,Hammans,8,08/59,25.11.1977,,,,Dr.,,,CDU/CSU,Hamm
421641,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421642,Martiny-Glotz,8,08/59,25.11.1977,weiblich,,,Dr.,,,SPD,
421643,Carstens,8,08/59,25.11.1977,,,Präsident,,,,,
421644,Gärtner,8,08/59,25.11.1977,,,,,,,FDP,
421645,Schmidt-Vockenhausen,8,08/59,25.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421646,Lenz,8,08/59,25.11.1977,,,,Dr.,,,CDU/CSU,Berg
421647,Schmitt-Vockenhausen,8,08/59,25.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421648,Dürr,8,08/59,25.11.1977,,,,,,,SPD,
421649,Schmitt-Vockenhausen,8,08/59,25.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421650,Kleinert,8,08/59,25.11.1977,,,,,,,FDP,
421651,Schmitt-Vockenhausen,8,08/59,25.11.1977,,,Vizepräsident,Dr.,,,,Vockenhausen
421652,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421653,With,8,08/60,07.12.1977,,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
421654,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421655,Voigt,8,08/60,07.12.1977,,,,,,,SPD,Frankfurt
421656,With,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,de,,,
421657,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421658,With,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,de,,,
421659,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421660,Haack,8,08/60,07.12.1977,,"Parl. Staatssekretär beim Bundesminister für Raumordnung, Bauwesen und Städtebau",,Dr.,,,,
421661,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421662,Jahn,8,08/60,07.12.1977,,,,Dr.,,,CDU/CSU,Münster
421663,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421664,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421665,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421666,Jahn,8,08/60,07.12.1977,,,,Dr.,,,CDU/CSU,Münster
421667,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421668,Jahn,8,08/60,07.12.1977,,,,Dr.,,,CDU/CSU,Münster
421669,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421670,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421671,Jahn,8,08/60,07.12.1977,,,,Dr.,,,CDU/CSU,Münster
421672,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421673,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421674,Möller,8,08/60,07.12.1977,,,,Dr.,,,CDU/CSU,
421675,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421676,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421677,Kolb,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421678,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421679,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421680,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421681,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421682,Jahn,8,08/60,07.12.1977,,,,Dr.,,,CDU/CSU,Münster
421683,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421684,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421685,Jahn,8,08/60,07.12.1977,,,,Dr.,,,CDU/CSU,Münster
421686,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421687,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421688,Ey,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421689,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421690,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421691,Kolb,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421692,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421693,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421694,Becker,8,08/60,07.12.1977,,,,,,,SPD,Nienberge
421695,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421696,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421697,Nordlohne,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421698,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421699,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421700,Haack,8,08/60,07.12.1977,,Parl. Staatssekretär,,Dr.,,,,
421701,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421702,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421703,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421704,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421705,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421706,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421707,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421708,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421709,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421710,Braun,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421711,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421712,Niegel,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421713,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421714,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421715,Niegel,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421716,Niegel,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421717,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421718,Niegel,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421719,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421720,Ey,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421721,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421722,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421723,Kunz,8,08/60,07.12.1977,,,,,,,CDU/CSU,Berlin
421724,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421725,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421726,Dreyer,8,08/60,07.12.1977,,,,,,,CDU/CSU,
421727,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421728,Carstens,8,08/60,07.12.1977,,,Präsident,,,,,
421729,Dreyer,8,08/60,07.12.1977,,,,,,,CDU/CSU,
