RB_ID,RB_Name,WAHLPERIODE,NR,DATUM,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
9224,Simonis,10,10/46,18.01.1984,,,,,,SPD,
9225,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9226,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9227,Lowack,10,10/46,18.01.1984,,,,,,CDU/CSU,
9228,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9229,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9230,Sperling,10,10/46,18.01.1984,,,Dr.,,,SPD,
9231,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9232,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9233,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9234,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9235,Schulze,10,10/46,18.01.1984,,,,,,CDU/CSU,Berlin
9236,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9237,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9238,Böhm,10,10/46,18.01.1984,,,,,,CDU/CSU,Melsungen
9239,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9240,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9241,Schwenk,10,10/46,18.01.1984,,,Dr.,,,SPD,Stade
9242,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9243,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9244,Lowack,10,10/46,18.01.1984,,,,,,CDU/CSU,
9245,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9246,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9247,Becker,10,10/46,18.01.1984,,,,,,SPD,Nienberge
9248,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9249,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9250,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9251,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9252,Böhm,10,10/46,18.01.1984,,,,,,CDU/CSU,Melsungen
9253,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9254,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9255,Böhm,10,10/46,18.01.1984,,,,,,CDU/CSU,Melsungen
9256,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9257,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9258,Schwenk,10,10/46,18.01.1984,,,Dr.,,,SPD,Stade
9259,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9260,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9261,Sperling,10,10/46,18.01.1984,,,Dr.,,,SPD,
9262,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9263,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9264,Schulze,10,10/46,18.01.1984,,,,,,CDU/CSU,Berlin
9265,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9266,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9267,Simonis,10,10/46,18.01.1984,,,,,,SPD,
9268,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9269,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9270,Bindig,10,10/46,18.01.1984,,,,,,SPD,
9271,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9272,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9273,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9274,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9275,Böhm,10,10/46,18.01.1984,,,,,,CDU/CSU,Melsungen
9276,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9277,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9278,Böhm,10,10/46,18.01.1984,,,,,,CDU/CSU,Melsungen
9279,Hennig,10,10/46,18.01.1984,Parl. Staatssekretär,,Dr.,,,,
9280,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9281,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9282,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9283,Berschkeit,10,10/46,18.01.1984,,,,,,SPD,
9284,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9285,Berschkeit,10,10/46,18.01.1984,,,,,,SPD,
9286,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9287,Berschkeit,10,10/46,18.01.1984,,,,,,SPD,
9288,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9289,Simonis,10,10/46,18.01.1984,,,,,,SPD,
9290,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9291,Sperling,10,10/46,18.01.1984,,,Dr.,,,SPD,
9292,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9293,Bindig,10,10/46,18.01.1984,,,,,,SPD,
9294,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9295,Reents,10,10/46,18.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9296,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9297,Vollmer,10,10/46,18.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
9298,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9299,Vollmer,10,10/46,18.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
9300,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9301,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9302,Berschkeit,10,10/46,18.01.1984,,,,,,SPD,
9303,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9304,Berschkeit,10,10/46,18.01.1984,,,,,,SPD,
9305,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9306,Simonis,10,10/46,18.01.1984,,,,,,SPD,
9307,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9308,Hürland,10,10/46,18.01.1984,,,,,,CDU/CSU,
9309,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9310,Sperling,10,10/46,18.01.1984,,,Dr.,,,SPD,
9311,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9312,Becker,10,10/46,18.01.1984,,,,,,SPD,Nienberge
9313,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9314,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9315,Antretter,10,10/46,18.01.1984,,,,,,SPD,
9316,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9317,Antretter,10,10/46,18.01.1984,,,,,,SPD,
9318,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9319,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9320,Antretter,10,10/46,18.01.1984,,,,,,SPD,
9321,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9322,Ehmke,10,10/46,18.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Ettlingen
9323,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9324,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9325,Pfuhl,10,10/46,18.01.1984,,,,,,SPD,
9326,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9327,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9328,Scheer,10,10/46,18.01.1984,,,Dr.,,,SPD,
9329,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9330,Scheer,10,10/46,18.01.1984,,,Dr.,,,SPD,
9331,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9332,Conradi,10,10/46,18.01.1984,,,,,,SPD,
9333,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9334,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9335,Scheer,10,10/46,18.01.1984,,,Dr.,,,SPD,
9336,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9337,Scheer,10,10/46,18.01.1984,,,Dr.,,,SPD,
9338,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9339,Scheer,10,10/46,18.01.1984,,,Dr.,,,SPD,
9340,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9341,Conradi,10,10/46,18.01.1984,,,,,,SPD,
9342,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9343,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9344,Krizsan,10,10/46,18.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9345,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9346,Krizsan,10,10/46,18.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9347,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9348,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9349,Nickels,10,10/46,18.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9350,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9351,Nickels,10,10/46,18.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9352,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9353,Nickels,10,10/46,18.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9354,Stücklen,10,10/46,18.01.1984,,Vizepräsident,,,,,
9355,Barzel,10,10/47,19.01.1984,,Präsident,Dr.,,,,
9356,Porzner,10,10/47,19.01.1984,,,,,,SPD,
9357,Barzel,10,10/47,19.01.1984,,Präsident,Dr.,,,,
9358,Daweke,10,10/47,19.01.1984,,,,,,CDU/CSU,
9359,Barzel,10,10/47,19.01.1984,,Präsident,Dr.,,,,
9360,Daweke,10,10/47,19.01.1984,,,,,,CDU/CSU,
9361,Barzel,10,10/47,19.01.1984,,Präsident,Dr.,,,,
9362,Kuhlwein,10,10/47,19.01.1984,,,,,,SPD,
9363,Barzel,10,10/47,19.01.1984,,Präsident,Dr.,,,,
9364,Neuhausen,10,10/47,19.01.1984,,,,,,FDP,
9365,Barzel,10,10/47,19.01.1984,,Präsident,,,,,
9366,Jannsen,10,10/47,19.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
9367,Barzel,10,10/47,19.01.1984,,Präsident,Dr.,,,,
9368,Wilms,10,10/47,19.01.1984,Bundesminister für Bildung und Wissenschaft,,Dr.,,,,
9369,Barzel,10,10/47,19.01.1984,,Präsident,Dr.,,,,
9370,Wilms,10,10/47,19.01.1984,Bundesminister für Bildung und Wissenschaft,,Dr.,,,,
9371,Vogelsang,10,10/47,19.01.1984,,,,,,SPD,
9372,Wilms,10,10/47,19.01.1984,Bundesminister für Bildung und Wissenschaft,,Dr.,,,,
9373,Barzel,10,10/47,19.01.1984,,Präsident,Dr.,,,,
9374,Weisskirchen,10,10/47,19.01.1984,,,,,,SPD,Wiesloch
9375,Barzel,10,10/47,19.01.1984,,Präsident,Dr.,,,,
9376,Rossmanith,10,10/47,19.01.1984,,,,,,CDU/CSU,
9377,Barzel,10,10/47,19.01.1984,,Präsident,,,,,
9378,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9379,Reimann,10,10/47,19.01.1984,,,,,,SPD,
9380,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9381,Reimann,10,10/47,19.01.1984,,,,,,SPD,
9382,Lutz,10,10/47,19.01.1984,,,,,,SPD,
9383,Reimann,10,10/47,19.01.1984,,,,,,SPD,
9384,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9385,Schemken,10,10/47,19.01.1984,,,,,,CDU/CSU,
9386,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9387,Schemken,10,10/47,19.01.1984,,,,,,CDU/CSU,
9388,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9389,Schemken,10,10/47,19.01.1984,,,,,,CDU/CSU,
9390,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9391,Schemken,10,10/47,19.01.1984,,,,,,CDU/CSU,
9392,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9393,Schemken,10,10/47,19.01.1984,,,,,,CDU/CSU,
9394,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9395,Wilms,10,10/47,19.01.1984,Bundesminister für Bildung und Wissenschaft,,Dr.,,,,
9396,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9397,Schmidt,10,10/47,19.01.1984,"ich will mich nicht davor drücken, den Bereich der Schule zu erörtern. In der Tat ist es natürlich so",,,,,,
9398,Minister,10,10/47,19.01.1984,Sie haben gesagt,,,,,,
9399,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9400,Schmidt,10,10/47,19.01.1984,,,,,,SPD,Nürnberg
9401,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9402,Schmidt,10,10/47,19.01.1984,,,,,,SPD,Nürnberg
9403,Vogelsang,10,10/47,19.01.1984,,,,,,SPD,
9404,Schmidt,10,10/47,19.01.1984,,,,,,SPD,Nürnberg
9405,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9406,Neuhausen,10,10/47,19.01.1984,,,,,,FDP,
9407,Schmidt hat das eben zurückhaltender formuliert,10,10/47,19.01.1984,"aber in einer Presseerklärung zuvor hatte sie schon erklärt, das sei natürlich alles völlig unzureichend. Ich darf mich in meiner Rede nicht stören lassen; ich habe das so schön vorbereitet. Ich wollte nämlich sagen, daß dies das gute Vorrecht der Opposition ist. Damals hat der von mir sehr hoch geschätzte Kollege Daweke, der gerade mit dem stellvertretenden Ausschußvorsitzenden spricht, von dem „Steckrübenwinter à la Engholm"" gesprochen. Ich gebe zu",,,,,,
9408,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9409,Neuhausen,10,10/47,19.01.1984,,,,,,FDP,
9410,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9411,Jannsen,10,10/47,19.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
9412,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9413,Männle,10,10/47,19.01.1984,,,,,,CDU/CSU,
9414,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9415,Kuhlwein,10,10/47,19.01.1984,,,,,,SPD,
9416,Wurbs,10,10/47,19.01.1984,,Vizepräsident,,,,,
9417,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9418,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9419,Reents,10,10/47,19.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9420,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9421,Reents,10,10/47,19.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9422,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9423,Sperling,10,10/47,19.01.1984,,,Dr.,,,SPD,
9424,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9425,Conradi,10,10/47,19.01.1984,,,,,,SPD,
9426,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9427,Vollmer,10,10/47,19.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
9428,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9429,Lutz,10,10/47,19.01.1984,,,,,,SPD,
9430,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9431,Simonis,10,10/47,19.01.1984,,,,,,SPD,
9432,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9433,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9434,Ehmke,10,10/47,19.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Ettlingen
9435,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9436,Ehmke,10,10/47,19.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Ettlingen
9437,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9438,Sperling,10,10/47,19.01.1984,,,Dr.,,,SPD,
9439,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9440,Conradi,10,10/47,19.01.1984,,,,,,SPD,
9441,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9442,Vollmer,10,10/47,19.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
9443,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9444,Reents,10,10/47,19.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9445,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9446,Fischer,10,10/47,19.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
9447,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9448,Simonis,10,10/47,19.01.1984,,,,,,SPD,
9449,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9450,Bindig,10,10/47,19.01.1984,,,,,,SPD,
9451,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9452,Gansel,10,10/47,19.01.1984,,,,,,SPD,
9453,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9454,Schoppe,10,10/47,19.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9455,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9456,Jungmann,10,10/47,19.01.1984,,,,,,SPD,
9457,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9458,Klejdzinski,10,10/47,19.01.1984,,,Dr.,,,SPD,
9459,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9460,Hoffmann,10,10/47,19.01.1984,,,,,,SPD,Hof
9461,Hoffmann,10,10/47,19.01.1984,,,,,,SPD,Hof
9462,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9463,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9464,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9465,Ehmke,10,10/47,19.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Ettlingen
9466,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9467,Ehmke,10,10/47,19.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Ettlingen
9468,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9469,Berger,10,10/47,19.01.1984,,,,,,CDU/CSU,Berg
9470,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9471,Vollmer,10,10/47,19.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
9472,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9473,Reents,10,10/47,19.01.1984,,,,,,BÜNDNIS 90/DIE GRÜNEN,
9474,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9475,Sperling,10,10/47,19.01.1984,,,Dr.,,,SPD,
9476,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9477,Simonis,10,10/47,19.01.1984,,,,,,SPD,
9478,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9479,Gansel,10,10/47,19.01.1984,,,,,,SPD,
9480,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9481,Bard,10,10/47,19.01.1984,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
9482,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9483,Jungmann,10,10/47,19.01.1984,,,,,,SPD,
9484,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9485,Karwatzki,10,10/47,19.01.1984,"Parlamentarische Staatssekretärin beim Bundesminister für Jugend, Familie und Gesundheit",,,,,,
9486,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9487,Fiebig,10,10/47,19.01.1984,,,,,,SPD,
9488,Karwatzki,10,10/47,19.01.1984,Parl. Staatssekretärin,,,,,,
9489,Fiebig,10,10/47,19.01.1984,,,,,,SPD,
9490,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9491,Karwatzki,10,10/47,19.01.1984,Parl. Staatssekretärin,,,,,,
9492,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9493,Karwatzki,10,10/47,19.01.1984,Parl. Staatssekretärin,,,,,,
9494,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9495,Karwatzki,10,10/47,19.01.1984,Parl. Staatssekretär,,,,,,
9496,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9497,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär beim Bundesminister für Verkehr,,Dr.,,,,
9498,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9499,Toetemeyer,10,10/47,19.01.1984,,,,,,SPD,
9500,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9501,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9502,Toetemeyer,10,10/47,19.01.1984,,,,,,SPD,
9503,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9504,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9505,Peter,10,10/47,19.01.1984,,,,,,SPD,Kassel
9506,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9507,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9508,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9509,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9510,Toetemeyer,10,10/47,19.01.1984,,,,,,SPD,
9511,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9512,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9513,Toetemeyer,10,10/47,19.01.1984,,,,,,SPD,
9514,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9515,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9516,Peter,10,10/47,19.01.1984,,,,,,SPD,Kassel
9517,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9518,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9519,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9520,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9521,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9522,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9523,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9524,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9525,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9526,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9527,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9528,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9529,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9530,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9531,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9532,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9533,Becker,10,10/47,19.01.1984,,,,,,SPD,Nienberge
9534,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9535,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9536,Becker,10,10/47,19.01.1984,,,,,,SPD,Nienberge
9537,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9538,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9539,Wieczorek,10,10/47,19.01.1984,,,,,,SPD,Duisburg
9540,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9541,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9542,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9543,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9544,Müller,10,10/47,19.01.1984,,,,,,CDU/CSU,Wadern
9545,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9546,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9547,Müller,10,10/47,19.01.1984,,,,,,CDU/CSU,Wadern
9548,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9549,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9550,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9551,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9552,Schreiber,10,10/47,19.01.1984,,,,,,CDU/CSU,
9553,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9554,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9555,Schreiber,10,10/47,19.01.1984,,,,,,CDU/CSU,
9556,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9557,Schreiber,10,10/47,19.01.1984,,,,,,CDU/CSU,
9558,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9559,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9560,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9561,Schreiber,10,10/47,19.01.1984,,,,,,CDU/CSU,
9562,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9563,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9564,Schreiber,10,10/47,19.01.1984,,,,,,CDU/CSU,
9565,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9566,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9567,Müller,10,10/47,19.01.1984,,,,,,CDU/CSU,Wadern
9568,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9569,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9570,Brück,10,10/47,19.01.1984,,,,,,SPD,
9571,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9572,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9573,Wieczorek,10,10/47,19.01.1984,,,,,,SPD,Duisburg
9574,Schulte,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9575,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9576,Probst,10,10/47,19.01.1984,Parl. Staatssekretär beim Bundesminister für Forschung und Technologie,,Dr.,,,,
9577,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9578,Steger,10,10/47,19.01.1984,,,Dr.,,,SPD,
9579,Probst,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9580,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
9581,Steger,10,10/47,19.01.1984,,,Dr.,,,SPD,
9582,Probst,10,10/47,19.01.1984,Parl. Staatssekretär,,Dr.,,,,
9583,Westphal,10,10/47,19.01.1984,,Vizepräsident,,,,,
