RB_ID,RB_Name,WAHLPERIODE,NR,DATUM,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
123146,Rita Süssmuth,12,12/72,22.01.1992,,Präsidentin,Dr.,,,,
123147,Rita Süssmuth,12,12/72,22.01.1992,,Präsidentin,Dr.,,,,
123148,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123149,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123150,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123151,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123152,Eberhard Brecht,12,12/72,22.01.1992,,,Dr.,,,SPD,
123153,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123154,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123155,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123156,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123157,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123158,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123159,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123160,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123161,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123162,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123163,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123164,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123165,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123166,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123167,Günther Müller,12,12/72,22.01.1992,,,Dr.,,,CDU/CSU,
123168,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123169,Günther Müller,12,12/72,22.01.1992,,,Dr.,,,CDU/CSU,
123170,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123171,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123172,Günther Müller,12,12/72,22.01.1992,,,Dr.,,,CDU/CSU,
123173,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123174,Günther Müller,12,12/72,22.01.1992,,,Dr.,,,CDU/CSU,
123175,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123176,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123177,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123178,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123179,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär beim Bundesminister der Finanzen,,Dr.,,,,
123180,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123181,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123182,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123183,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123184,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123185,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123186,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123187,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123188,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123189,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123190,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123191,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123192,Karl H. Fell,12,12/72,22.01.1992,,,Dr.,,,CDU/CSU,
123193,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123194,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123195,Karl. H. Fell,12,12/72,22.01.1992,,,Dr.,,,CDU/CSU,
123196,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123197,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123198,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123199,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123200,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123201,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123202,Karl. H. Fell,12,12/72,22.01.1992,,,Dr.,,,CDU/CSU,
123203,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123204,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123205,Karl. H. Fell,12,12/72,22.01.1992,,,Dr.,,,CDU/CSU,
123206,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123207,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123208,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123209,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123210,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123211,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123212,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123213,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123214,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123215,Eberhard Brecht,12,12/72,22.01.1992,,,Dr.,,,SPD,
123216,Joachim Grünewald,12,12/72,22.01.1992,Parl. Staatssekretär,,Dr.,,,,
123217,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123218,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123219,Gerhard Riege,12,12/72,22.01.1992,,,Dr.,,,DIE LINKE.,
123220,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123221,Gerhard Riege,12,12/72,22.01.1992,,,Dr.,,,DIE LINKE.,
123222,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123223,Eberhard Brecht,12,12/72,22.01.1992,,,Dr.,,,SPD,
123224,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123225,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123226,Kollegin Kolbe,12,12/72,22.01.1992,"nach Angaben der Bundesanstalt für Arbeit sind ungewöhnliche Verzögerungen bei der Auszahlung von Leistungen im Zeitraum Juli bis Dezember 1991 im Arbeitsamt Leipzig nicht bekanntgeworden. Die durchschnittliche rechnerische Bearbeitungsdauer im Bereich Arbeitslosengeld/ Arbeitslosenhilfe habe, so die Auskunft, von Juli bis Dezember 1991 rund zehn Tage betragen. Sie lag damit nur unwesentlich höher als der durchschnittliche Bearbeitungsrückstand von 9,6 Arbeitstagen im gesamten Beitrittsgebiet. Zum Vergleich",,,,,,
123227,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123228,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123229,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123230,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123231,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123232,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123233,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123234,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123235,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123236,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123237,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123238,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123239,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123240,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123241,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123242,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123243,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123244,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123245,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123246,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123247,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123248,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123249,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123250,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123251,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123252,Volkmar Köhler,12,12/72,22.01.1992,,,Dr.,,,CDU/CSU,Wolfsburg
123253,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123254,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123255,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123256,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123257,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123260,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123262,Hans Klein,12,12/72,22.01.1992,,Vizepräsident,,,,,
123263,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123264,Fritz Schumann,12,12/73,23.01.1992,,,Dr.,,,DIE LINKE.,Kroppenstedt
123265,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123266,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123268,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123269,Heinrich L. Kolb,12,12/73,23.01.1992,,,Dr.,,,FDP,
123270,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123271,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123272,Heinrich L. Kolb,12,12/73,23.01.1992,,,Dr.,,,FDP,
123273,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123274,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123275,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123276,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123277,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123278,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123279,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123280,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123281,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123282,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123283,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123284,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123285,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123286,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123287,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123288,Rita Süssmuth,12,12/73,23.01.1992,,Präsidentin,Dr.,,,,
123289,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123290,Jürgen Meyer,12,12/73,23.01.1992,,,Dr.,,,SPD,Ulm
123291,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123292,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123293,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123294,Jürgen Schmieder,12,12/73,23.01.1992,,,Dr.,,,FDP,
123295,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123296,Jürgen Schmieder,12,12/73,23.01.1992,,,Dr.,,,FDP,
123297,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123298,Gregor Gysi,12,12/73,23.01.1992,,,Dr.,,,DIE LINKE.,
123299,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123300,Roswitha Wisniewski,12,12/73,23.01.1992,,,Dr.,,,CDU/CSU,
123301,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123302,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123303,Burkhard Hirsch,12,12/73,23.01.1992,,,Dr.,,,FDP,
123304,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123305,Burkhard Hirsch,12,12/73,23.01.1992,,,Dr.,,,FDP,
123306,Burkhard Hirsch,12,12/73,23.01.1992,,,Dr.,,,FDP,
123307,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123308,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123309,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123310,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123311,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123312,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123313,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123314,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123315,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123316,Burkhard Hirsch,12,12/73,23.01.1992,,,Dr.,,,FDP,
123317,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123318,Burkhard Hirsch,12,12/73,23.01.1992,,,Dr.,,,FDP,
123319,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123320,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123321,Burkhard Hirsch,12,12/73,23.01.1992,,,Dr.,,,FDP,
123322,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123323,Burkhard Hirsch,12,12/73,23.01.1992,,,Dr.,,,FDP,
123324,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123325,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin bei der Bundesministerin für Gesundheit,,Dr.,,,,Berg
123326,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123327,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123328,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123329,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123330,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123331,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123332,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123333,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123334,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123335,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123336,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123337,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123338,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123339,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123340,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123341,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123342,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123343,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123344,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123345,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123346,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123347,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123348,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123349,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123350,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123351,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123352,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123353,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123354,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123355,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123356,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123357,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123358,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123359,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123360,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123361,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123362,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123363,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123364,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123365,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123366,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123367,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123368,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123369,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123370,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123371,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123372,Sabine Bergmann-Pohl,12,12/73,23.01.1992,Parl. Staatssekretärin,,Dr.,,,,Berg
123373,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123374,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123375,Helga Otto,12,12/73,23.01.1992,,,Dr.,,,SPD,
123376,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123377,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123378,Helga Otto,12,12/73,23.01.1992,,,Dr.,,,SPD,
123379,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123380,Helga Otto,12,12/73,23.01.1992,,,Dr.,,,SPD,
123381,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123382,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123383,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123384,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123385,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123386,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123387,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123388,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123389,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123390,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123391,Paul Laufs,12,12/73,23.01.1992,"Parl. Staatssekretär beim Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit",,Dr.,,,,
123392,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123393,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123394,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123395,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123396,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123397,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123398,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123399,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123400,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123401,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123402,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123403,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123404,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123405,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123406,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123407,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123408,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123409,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123410,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123411,Liesel Hartenstein,12,12/73,23.01.1992,,,Dr.,,,SPD,
123412,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123413,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123414,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123415,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123416,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123417,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123418,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123419,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123420,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123421,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123422,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123423,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123424,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123425,Renate Schmidt,12,12/73,23.01.1992,,Vizepräsidentin,,,,,
123426,Paul Laufs,12,12/73,23.01.1992,Parl. Staatssekretär,,Dr.,,,,
123427,Helmuth Becker,12,12/73,23.01.1992,,Vizepräsident,,,,,
123428,Paul Laufs,12,12/73,23.01.1992,Pari. Staatssekretär,,Dr.,,,,
123429,Helmuth Becker,12,12/73,23.01.1992,,Vizepräsident,,,,,
123430,Helmuth Becker,12,12/73,23.01.1992,,Vizepräsident,,,,,
123431,Christian Ruck,12,12/73,23.01.1992,,,Dr.,,,CDU/CSU,
123432,Helmuth Becker,12,12/73,23.01.1992,,Vizepräsident,,,,,
123433,Hans Modrow,12,12/73,23.01.1992,,,Dr.,,,DIE LINKE.,
123434,Helmuth Becker,12,12/73,23.01.1992,,Vizepräsident,,,,,
123435,Helmuth Becker,12,12/73,23.01.1992,,Vizepräsident,,,,,
123436,Helmuth Becker,12,12/73,23.01.1992,,Vizepräsident,,,,,
123437,Helmuth Becker,12,12/73,23.01.1992,,Vizepräsident,,,,,
123438,Eberhard Brecht,12,12/73,23.01.1992,,,Dr.,,,SPD,
123439,Helmuth Becker,12,12/73,23.01.1992,,Vizepräsident,,,,,
123440,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123441,Uwe Holtz,12,12/73,23.01.1992,,,Dr.,,,SPD,
123442,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123444,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123445,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123446,Horst Waffenschmidt,12,12/73,23.01.1992,,,Dr.,,,CDU/CSU,
123447,Horst Waffenschmidt,12,12/73,23.01.1992,,,Dr.,,,CDU/CSU,
123448,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123449,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123450,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123451,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123452,Norbert Blüm,12,12/73,23.01.1992,Bundesminister für Arbeit und Sozialordnung,,Dr.,,,,
123453,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123454,Hans Klein,12,12/73,23.01.1992,,Vizepräsident,,,,,
123455,Roswitha Wisniewski,12,12/73,23.01.1992,,,Dr.,,,CDU/CSU,
123456,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123457,Dietmar Keller,12,12/73,23.01.1992,,,Dr.,,,DIE LINKE.,
123458,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123459,Dietmar Keller,12,12/73,23.01.1992,,,Dr.,,,DIE LINKE.,
123460,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123461,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123462,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123463,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123464,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123465,Dietmar Keller,12,12/73,23.01.1992,,,Dr.,,,DIE LINKE.,
123466,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123467,Horst Waffenschmidt,12,12/73,23.01.1992,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
123468,Dieter-Julius Cronenberg,12,12/73,23.01.1992,,Vizepräsident,,,,,
123469,Horst Waffenschmidt,12,12/73,23.01.1992,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
