RB_ID,RB_Name,WAHLPERIODE,NR,DATUM,GESCHLECHT,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
70003,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70004,Unruh,11,11/57,03.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70005,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70006,Hensel,11,11/57,03.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70007,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70008,Sellin,11,11/57,03.02.1988,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70009,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70010,Laufs,11,11/57,03.02.1988,,,,Dr.,,,CDU/CSU,
70011,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70012,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70013,Daniels,11,11/57,03.02.1988,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
70014,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70015,Daniels,11,11/57,03.02.1988,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
70016,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70017,Weiss,11,11/57,03.02.1988,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
70018,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70019,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70020,Daniels,11,11/57,03.02.1988,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
70021,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70022,Daniels,11,11/57,03.02.1988,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
70024,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70025,Weiss,11,11/57,03.02.1988,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
70026,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70027,Unruh,11,11/57,03.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70028,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70029,Wollny,11,11/57,03.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70030,Renger,11,11/57,03.02.1988,weiblich,,Vizepräsident,,,,,
70031,Schmidt,11,11/57,03.02.1988,weiblich,,,,,,SPD,Nürnberg
70032,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70033,Lippelt,11,11/57,03.02.1988,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Hannover
70034,Lippelt,11,11/57,03.02.1988,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Hannover
70035,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70036,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70037,Hensel,11,11/57,03.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70038,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70039,Knabe,11,11/57,03.02.1988,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
70040,Knabe,11,11/57,03.02.1988,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
70041,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70042,Laufs,11,11/57,03.02.1988,,,,Dr.,,,CDU/CSU,
70043,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70044,Hillerich,11,11/57,03.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70045,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70046,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70047,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70048,With,11,11/57,03.02.1988,,,,Dr.,de,,SPD,
70049,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70050,With,11,11/57,03.02.1988,,,,Dr.,de,,SPD,
70051,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70052,With,11,11/57,03.02.1988,,,,Dr.,de,,SPD,
70053,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70054,With,11,11/57,03.02.1988,,,,Dr.,de,,SPD,
70055,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70056,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70057,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70058,Lintner,11,11/57,03.02.1988,,,,,,,CDU/CSU,
70059,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70060,Ehmke,11,11/57,03.02.1988,,,,Dr.,,,SPD,Bonn
70061,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70062,Ronneburger,11,11/57,03.02.1988,,,,,,,FDP,
70063,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70064,Kelly,11,11/57,03.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70065,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70066,Wilms,11,11/57,03.02.1988,weiblich,Bundesminister für innerdeutsche Beziehungen,,Dr.,,,,
70067,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70068,Böhm,11,11/57,03.02.1988,,,,,,,CDU/CSU,Melsungen
70069,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70070,Büchler,11,11/57,03.02.1988,,,,,,,SPD,Hof
70071,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70072,Schulze,11,11/57,03.02.1988,,,,,,,CDU/CSU,Berlin
70073,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70074,Knabe,11,11/57,03.02.1988,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
70075,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70076,Würfel,11,11/57,03.02.1988,weiblich,,,,,,FDP,
70077,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70078,Hiller,11,11/57,03.02.1988,,,,,,,SPD,Lübeck
70079,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70080,Lummer,11,11/57,03.02.1988,,,,,,,CDU/CSU,
70081,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70082,Schmude,11,11/57,03.02.1988,,,,Dr.,,,SPD,
70083,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70084,Reddemann,11,11/57,03.02.1988,,,,,,,CDU/CSU,
70085,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70086,Reddemann,11,11/57,03.02.1988,,,,,,,CDU/CSU,
70087,Westphal,11,11/57,03.02.1988,,,Vizepräsident,,,,,
70088,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70089,Eid,11,11/58,04.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70090,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70091,Kohl,11,11/58,04.02.1988,,Bundeskanzler,,Dr.,,,,
70092,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70093,Verheugen,11,11/58,04.02.1988,,,,,,,SPD,
70094,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70095,Haussmann,11,11/58,04.02.1988,,,,Dr.,,,FDP,
70096,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70097,Duve,11,11/58,04.02.1988,,,,,,,SPD,
70098,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70099,Bötsch,11,11/58,04.02.1988,,,,Dr.,,,CDU/CSU,
70101,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70102,Wieczorek-Zeul,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70103,Jenniger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70104,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70105,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70106,Hornhues,11,11/58,04.02.1988,,,,Dr.,,,CDU/CSU,
70107,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70108,Eid,11,11/58,04.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70109,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70110,Eid,11,11/58,04.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70111,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70112,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70113,Irmer,11,11/58,04.02.1988,,,,,,,FDP,
70115,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70116,Pinger,11,11/58,04.02.1988,,,,Dr.,,,CDU/CSU,
70117,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70118,Toetemeyer,11,11/58,04.02.1988,,,,,,,SPD,
70119,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70120,Schwarz,11,11/58,04.02.1988,,,,,,,CDU/CSU,
70121,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70122,Schwarz,11,11/58,04.02.1988,,,,,,,CDU/CSU,
70123,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70124,Kohl,11,11/58,04.02.1988,,Bundeskanzler,,Dr.,,,,
70125,Jenninger,11,11/58,04.02.1988,,,Präsident,Dr.,,,,
70126,Brandt,11,11/58,04.02.1988,,,,,,,SPD,
70127,Cronenberg,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70128,Dregger,11,11/58,04.02.1988,,,,Dr.,,,CDU/CSU,
70130,Cronenberg,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70131,Mechtersheimer,11,11/58,04.02.1988,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
70132,Cronenberg,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70133,Hamm-Brücher,11,11/58,04.02.1988,weiblich,,,Dr.,,,FDP,Hamm
70134,Cronenberg,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70135,Kelly,11,11/58,04.02.1988,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70136,Cronenberg,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70137,Geiger,11,11/58,04.02.1988,weiblich,,,,,,CDU/CSU,
70138,Cronenberg,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70139,Duve,11,11/58,04.02.1988,,,,,,,SPD,
70140,Cronenberg,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70141,Feldmann,11,11/58,04.02.1988,,,,Dr.,,,FDP,
70142,Cronenberg,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70143,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70144,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70145,Ganseforth,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70146,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70147,Ganseforth,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70148,Ganseforth,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70149,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70150,Ganseforth,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70151,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70152,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70153,Ganseforth,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70154,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70155,Ganseforth,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70156,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70157,Klein,11,11/58,04.02.1988,,,,,,,SPD,Dieburg
70158,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70159,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70160,Schreiner,11,11/58,04.02.1988,,,,,,,SPD,
70161,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70162,Schreiner,11,11/58,04.02.1988,,,,,,,SPD,
70163,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70164,Ganseforth,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70165,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70166,Wieczorek-Zeul,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70167,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70168,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70169,Schreiner,11,11/58,04.02.1988,,,,,,,SPD,
70170,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70171,Schreiner,11,11/58,04.02.1988,,,,,,,SPD,
70172,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70173,Ganseforth,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70174,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70175,Ganseforth,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70176,Kollegin,11,11/58,04.02.1988,weiblich,wenn ich Ihnen das als Außenpolitiker sagen darf,,,,,,
70177,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70178,Klejdzinski,11,11/58,04.02.1988,,,,Dr.,,,SPD,
70179,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70180,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70181,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70182,Wieczorek-Zeul,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70183,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70184,Wieczorek-Zeul,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70185,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70186,Schreiner,11,11/58,04.02.1988,,,,,,,SPD,
70187,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70188,Ganseforth,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70189,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70190,Vollmer,11,11/58,04.02.1988,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
70191,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70192,Häfele,11,11/58,04.02.1988,,Parlamentarischer Staatssekretär beim Bundesminister der Finanzen,,Dr.,,,,
70193,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70194,Schmidt,11,11/58,04.02.1988,,,,,,,SPD,Salzgitter
70195,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70196,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70197,Schmidt,11,11/58,04.02.1988,,,,,,,SPD,Salzgitter
70198,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70199,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70200,Lambinus,11,11/58,04.02.1988,,,,,,,SPD,
70201,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70202,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70203,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70204,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70205,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70206,Klein,11,11/58,04.02.1988,,,,,,,SPD,Dieburg
70207,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70208,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70209,Weng,11,11/58,04.02.1988,,,,Dr.,,,FDP,Gerlingen
70210,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70211,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70212,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70213,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70214,Schmidt,11,11/58,04.02.1988,,,,,,,SPD,Salzgitter
70215,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70216,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70217,Schmidt,11,11/58,04.02.1988,,,,,,,SPD,Salzgitter
70218,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70219,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70220,Lambinus,11,11/58,04.02.1988,,,,,,,SPD,
70221,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70222,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70223,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70224,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70225,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70226,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70227,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70228,Klein,11,11/58,04.02.1988,,,,,,,SPD,Dieburg
70229,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70230,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70231,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70232,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70233,Lambinus,11,11/58,04.02.1988,,,,,,,SPD,
70234,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70235,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70236,Lambinus,11,11/58,04.02.1988,,,,,,,SPD,
70237,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70238,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70239,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70240,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70241,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70242,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70243,Schmidt,11,11/58,04.02.1988,,,,,,,SPD,Salzgitter
70244,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70245,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70246,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70247,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70248,Lambinus,11,11/58,04.02.1988,,,,,,,SPD,
70249,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70250,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70251,Schmidt,11,11/58,04.02.1988,,,,,,,SPD,Salzgitter
70252,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70253,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70254,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70255,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70256,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70257,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70258,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70259,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70260,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70261,Klein,11,11/58,04.02.1988,,,,,,,SPD,Dieburg
70262,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70263,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70264,Klein,11,11/58,04.02.1988,,,,,,,SPD,Dieburg
70265,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70266,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70267,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70268,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70269,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70270,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70271,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70272,Klein,11,11/58,04.02.1988,,,,,,,SPD,Dieburg
70273,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70274,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70275,Klein,11,11/58,04.02.1988,,,,,,,SPD,Dieburg
70276,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70277,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70278,Bötsch,11,11/58,04.02.1988,,,,Dr.,,,CDU/CSU,
70279,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70280,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70281,Klejdzinski,11,11/58,04.02.1988,,,,Dr.,,,SPD,
70282,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70283,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70284,Schmidt,11,11/58,04.02.1988,,,,,,,SPD,Salzgitter
70285,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70286,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70287,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70288,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70289,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70290,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70291,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70292,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70293,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70294,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70295,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70296,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70297,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70298,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70299,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70300,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70301,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70302,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70303,Büchner,11,11/58,04.02.1988,,,,,,,SPD,Speyer
70304,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70305,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70306,Klein,11,11/58,04.02.1988,,,,,,,SPD,Dieburg
70307,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70308,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70309,Schmidt,11,11/58,04.02.1988,,,,,,,SPD,Salzgitter
70310,Häfele,11,11/58,04.02.1988,,Parl. Staatssekretär,,Dr.,,,,
70311,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70312,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70313,Klejdzinski,11,11/58,04.02.1988,,,,Dr.,,,SPD,
70314,Klejdzinski,11,11/58,04.02.1988,,,,Dr.,,,SPD,
70315,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70316,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70317,Klejdzinski,11,11/58,04.02.1988,,,,Dr.,,,SPD,
70318,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70319,Klejdzinski,11,11/58,04.02.1988,,,,Dr.,,,SPD,
70320,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70321,Becker,11,11/58,04.02.1988,,,,,,,SPD,Nienberge
70322,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70323,Klejdzinski,11,11/58,04.02.1988,,,,Dr.,,,SPD,
70324,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70325,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70326,Weng,11,11/58,04.02.1988,,,,Dr.,,,FDP,Gerlingen
70327,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70328,Weng,11,11/58,04.02.1988,,,,Dr.,,,FDP,Gerlingen
70329,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70330,Weng,11,11/58,04.02.1988,,,,Dr.,,,FDP,Gerlingen
70331,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70332,Traupe,11,11/58,04.02.1988,weiblich,,,,,,SPD,
70333,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70334,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70335,Klose,11,11/58,04.02.1988,,,,,,,SPD,
70336,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70337,Hoffmann,11,11/58,04.02.1988,weiblich,,,,,,CDU/CSU,Hof
70338,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70339,Schily,11,11/58,04.02.1988,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70340,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70341,Schily,11,11/58,04.02.1988,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
70342,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70343,Irmer,11,11/58,04.02.1988,,,,,,,FDP,
70344,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70345,Irmer,11,11/58,04.02.1988,,,,,,,FDP,
70346,Westphal,11,11/58,04.02.1988,,,Vizepräsident,,,,,
70347,Sielaff,11,11/58,04.02.1988,,,,,,,SPD,
70348,Renger,11,11/58,04.02.1988,weiblich,,Vizepräsident,,,,,
70349,Lummer,11,11/58,04.02.1988,,,,,,,CDU/CSU,
70350,Renger,11,11/58,04.02.1988,weiblich,,Vizepräsident,,,,,
70351,Schmude,11,11/58,04.02.1988,,,,Dr.,,,SPD,
70352,Renger,11,11/58,04.02.1988,weiblich,,Vizepräsident,,,,,
70353,Reddemann,11,11/58,04.02.1988,,,,,,,CDU/CSU,
70354,Renger,11,11/58,04.02.1988,weiblich,,Vizepräsident,,,,,
70355,Czaja,11,11/58,04.02.1988,,,,Dr.,,,CDU/CSU,
70356,Renger,11,11/58,04.02.1988,weiblich,,Vizepräsident,,,,,
70357,Czaja,11,11/58,04.02.1988,,,,Dr.,,,CDU/CSU,
70358,Schmude,11,11/58,04.02.1988,,,,Dr.,,,SPD,
70359,Czaja,11,11/58,04.02.1988,,,,Dr.,,,CDU/CSU,
